12/22/2015  3:47:01 PM	+801.17E-09
12/22/2015  3:47:01 PM	+802.20E-09
12/22/2015  3:47:01 PM	+803.20E-09
12/22/2015  3:47:01 PM	+803.41E-09
12/22/2015  3:47:01 PM	+804.91E-09
12/22/2015  3:47:01 PM	+805.77E-09
12/22/2015  3:47:01 PM	+805.11E-09
12/22/2015  3:47:01 PM	+802.77E-09
12/22/2015  3:47:01 PM	+802.89E-09
12/22/2015  3:47:02 PM	+804.88E-09
12/22/2015  3:47:02 PM	+804.93E-09
12/22/2015  3:47:02 PM	+807.93E-09
12/22/2015  3:47:02 PM	+809.38E-09
12/22/2015  3:47:02 PM	+810.60E-09
12/22/2015  3:47:02 PM	+803.79E-09
12/22/2015  3:47:02 PM	+806.10E-09
12/22/2015  3:47:02 PM	+806.74E-09
12/22/2015  3:47:02 PM	+809.86E-09
12/22/2015  3:47:02 PM	+807.25E-09
12/22/2015  3:47:02 PM	+809.26E-09
12/22/2015  3:47:02 PM	+807.55E-09
12/22/2015  3:47:02 PM	+810.89E-09
12/22/2015  3:47:02 PM	+811.19E-09
12/22/2015  3:47:02 PM	+811.43E-09
12/22/2015  3:47:02 PM	+808.38E-09
12/22/2015  3:47:02 PM	+806.46E-09
12/22/2015  3:47:02 PM	+802.80E-09
12/22/2015  3:47:02 PM	+805.57E-09
12/22/2015  3:47:02 PM	+801.27E-09
12/22/2015  3:47:03 PM	+800.61E-09
12/22/2015  3:47:03 PM	+804.50E-09
12/22/2015  3:47:03 PM	+806.22E-09
12/22/2015  3:47:03 PM	+806.74E-09
12/22/2015  3:47:03 PM	+807.44E-09
12/22/2015  3:47:03 PM	+806.36E-09
12/22/2015  3:47:03 PM	+808.19E-09
12/22/2015  3:47:03 PM	+807.67E-09
12/22/2015  3:47:03 PM	+809.82E-09
12/22/2015  3:47:03 PM	+804.55E-09
12/22/2015  3:47:03 PM	+807.76E-09
12/22/2015  3:47:03 PM	+801.65E-09
12/22/2015  3:47:03 PM	+808.23E-09
12/22/2015  3:47:03 PM	+807.33E-09
12/22/2015  3:47:03 PM	+808.50E-09
12/22/2015  3:47:03 PM	+809.84E-09
12/22/2015  3:47:03 PM	+805.58E-09
12/22/2015  3:47:03 PM	+806.29E-09
12/22/2015  3:47:03 PM	+806.98E-09
12/22/2015  3:47:03 PM	+804.58E-09
12/22/2015  3:47:04 PM	+804.22E-09
12/22/2015  3:47:04 PM	+806.77E-09
12/22/2015  3:47:04 PM	+804.46E-09
12/22/2015  3:47:04 PM	+807.76E-09
12/22/2015  3:47:04 PM	+809.13E-09
12/22/2015  3:47:04 PM	+804.63E-09
12/22/2015  3:47:04 PM	+800.37E-09
12/22/2015  3:47:04 PM	+804.56E-09
12/22/2015  3:47:04 PM	+805.95E-09
12/22/2015  3:47:04 PM	+804.87E-09
12/22/2015  3:47:04 PM	+805.20E-09
12/22/2015  3:47:04 PM	+804.66E-09
12/22/2015  3:47:04 PM	+807.73E-09
12/22/2015  3:47:04 PM	+806.74E-09
12/22/2015  3:47:04 PM	+806.52E-09
12/22/2015  3:47:04 PM	+806.21E-09
12/22/2015  3:47:04 PM	+804.61E-09
12/22/2015  3:47:04 PM	+803.60E-09
