TS	Tilt	Phase	Amplitude	PLL_Locked	TempSensor1	TempSensor2
2020-02-05 15:58:53.660	0.00	-87.3043	-22.6220	1	292.420013	292.670013
2020-02-05 15:58:54.585	0.00	-87.3122	-22.6228	1	292.410004	292.670013
2020-02-05 15:58:55.522	0.00	-87.2245	-22.6275	1	292.410004	292.670013
2020-02-05 15:58:56.469	0.00	-87.2696	-22.6369	1	292.399994	292.660004
2020-02-05 15:58:57.420	0.00	-87.1806	-22.6417	1	292.410004	292.660004
2020-02-05 15:58:58.368	0.00	-87.3010	-22.6481	1	292.420013	292.679993
2020-02-05 15:58:59.291	0.00	-87.2618	-22.6413	1	292.420013	292.670013
2020-02-05 15:59:00.214	0.00	-87.2904	-22.6466	1	292.420013	292.660004
2020-02-05 15:59:01.169	0.00	-87.3401	-22.6453	1	292.410004	292.670013
2020-02-05 15:59:02.120	0.00	-87.1730	-22.6434	1	292.410004	292.660004
2020-02-05 15:59:03.073	0.00	-87.3127	-22.6390	1	292.410004	292.660004
2020-02-05 15:59:04.001	0.00	-87.3916	-22.6445	1	292.410004	292.670013
2020-02-05 15:59:04.936	0.00	-87.5018	-22.6342	1	292.410004	292.679993
2020-02-05 15:59:05.895	0.00	-87.5404	-22.6305	1	292.410004	292.670013
2020-02-05 15:59:06.825	0.00	-87.5111	-22.6280	1	292.410004	292.670013
2020-02-05 15:59:07.769	0.00	-87.5736	-22.6313	1	292.410004	292.660004
2020-02-05 15:59:08.706	0.00	-87.5433	-22.6481	1	292.410004	292.660004
2020-02-05 15:59:09.647	0.00	-87.4381	-22.6464	1	292.410004	292.670013
2020-02-05 15:59:10.594	0.00	-87.4925	-22.6366	1	292.410004	292.660004
2020-02-05 15:59:11.515	0.00	-87.4607	-22.6418	1	292.420013	292.660004
2020-02-05 15:59:12.460	0.00	-87.6643	-22.6373	1	292.410004	292.670013
2020-02-05 15:59:13.409	0.00	-87.5952	-22.6502	1	292.410004	292.670013
2020-02-05 15:59:14.353	0.00	-87.6754	-22.6447	1	292.429993	292.660004
2020-02-05 15:59:15.285	0.00	-87.7047	-22.6381	1	292.410004	292.670013
2020-02-05 15:59:16.224	0.00	-87.7594	-22.6495	1	292.410004	292.670013
2020-02-05 15:59:17.147	0.00	-87.7907	-22.6460	1	292.410004	292.670013
2020-02-05 15:59:18.116	0.00	-87.8045	-22.6551	1	292.420013	292.660004
2020-02-05 15:59:19.029	0.00	-87.8132	-22.6541	1	292.420013	292.640015
2020-02-05 15:59:19.959	0.00	-87.7776	-22.6560	1	292.420013	292.660004
2020-02-05 15:59:20.918	0.00	-87.8405	-22.6518	1	292.410004	292.670013
2020-02-05 15:59:21.849	0.00	-87.8225	-22.6408	1	292.420013	292.670013
2020-02-05 15:59:22.787	0.00	-87.8706	-22.6493	1	292.420013	292.660004
2020-02-05 15:59:23.736	0.00	-87.9613	-22.6470	1	292.420013	292.660004
2020-02-05 15:59:24.668	0.00	-87.9261	-22.6409	1	292.420013	292.670013
2020-02-05 15:59:25.621	0.00	-87.9548	-22.6471	1	292.440002	292.660004
2020-02-05 15:59:26.553	0.00	-87.8714	-22.6471	1	292.420013	292.660004
2020-02-05 15:59:27.496	0.00	-87.7043	-22.6424	1	292.429993	292.660004
2020-02-05 15:59:28.442	0.00	-87.7000	-22.6500	1	292.429993	292.660004
2020-02-05 15:59:29.376	0.00	-87.6198	-22.6480	1	292.420013	292.660004
2020-02-05 15:59:30.332	0.00	-87.7370	-22.6524	1	292.420013	292.660004
2020-02-05 15:59:31.243	0.00	-87.7305	-22.6555	1	292.429993	292.660004
2020-02-05 15:59:32.185	0.00	-87.7848	-22.6474	1	292.420013	292.670013
2020-02-05 15:59:33.126	0.00	-87.7959	-22.6570	1	292.440002	292.670013
2020-02-05 15:59:34.072	0.00	-87.7437	-22.6467	1	292.429993	292.670013
2020-02-05 15:59:35.033	0.00	-87.7726	-22.6509	1	292.420013	292.660004
2020-02-05 15:59:35.955	0.00	-87.7027	-22.6393	1	292.429993	292.660004
2020-02-05 15:59:36.857	0.00	-87.8269	-22.6445	1	292.429993	292.670013
2020-02-05 15:59:37.835	0.00	-87.7179	-22.6536	1	292.429993	292.670013
2020-02-05 15:59:38.792	0.00	-87.6795	-22.6529	1	292.420013	292.670013
2020-02-05 15:59:39.720	0.00	-87.6724	-22.6494	1	292.420013	292.660004
2020-02-05 15:59:40.662	0.00	-87.5717	-22.6634	1	292.420013	292.660004
2020-02-05 15:59:41.582	0.00	-87.4852	-22.6662	1	292.420013	292.670013
2020-02-05 15:59:42.550	0.00	-87.4415	-22.6701	1	292.420013	292.670013
2020-02-05 15:59:43.476	0.00	-87.4122	-22.6681	1	292.429993	292.679993
2020-02-05 15:59:44.406	0.00	-87.5215	-22.6712	1	292.440002	292.649994
2020-02-05 15:59:45.353	0.00	-87.5002	-22.6704	1	292.440002	292.640015
2020-02-05 15:59:46.301	0.00	-87.5233	-22.6667	1	292.429993	292.660004
2020-02-05 15:59:47.246	0.00	-87.5009	-22.6670	1	292.429993	292.660004
2020-02-05 15:59:48.189	0.00	-87.5069	-22.6670	1	292.429993	292.670013
2020-02-05 15:59:49.143	0.00	-87.5775	-22.6684	1	292.429993	292.679993
2020-02-05 15:59:50.065	0.00	-87.5129	-22.6614	1	292.440002	292.670013
2020-02-05 15:59:51.012	0.00	-87.5984	-22.6651	1	292.429993	292.670013
2020-02-05 15:59:51.931	0.00	-87.5428	-22.6672	1	292.429993	292.670013
2020-02-05 15:59:52.878	0.00	-87.5849	-22.6671	1	292.420013	292.670013
2020-02-05 15:59:53.828	0.00	-87.5552	-22.6725	1	292.420013	292.670013
2020-02-05 15:59:54.782	0.00	-87.4898	-22.6710	1	292.429993	292.660004
2020-02-05 15:59:55.703	0.00	-87.5038	-22.6712	1	292.420013	292.670013
2020-02-05 15:59:56.663	0.00	-87.4234	-22.6682	1	292.420013	292.660004
2020-02-05 15:59:57.577	0.00	-87.4267	-22.6743	1	292.429993	292.660004
2020-02-05 15:59:58.519	0.00	-87.4285	-22.6719	1	292.429993	292.670013
2020-02-05 15:59:59.444	0.00	-87.4340	-22.6682	1	292.420013	292.660004
2020-02-05 16:00:00.391	0.00	-87.4455	-22.6617	1	292.429993	292.679993
2020-02-05 16:00:01.341	0.00	-87.4338	-22.6677	1	292.440002	292.649994
2020-02-05 16:00:02.276	0.00	-87.5578	-22.6704	1	292.420013	292.670013
2020-02-05 16:00:03.207	0.00	-87.5233	-22.6703	1	292.420013	292.660004
2020-02-05 16:00:04.186	0.00	-87.5644	-22.6701	1	292.420013	292.660004
2020-02-05 16:00:05.082	0.00	-87.5229	-22.6711	1	292.440002	292.660004
2020-02-05 16:00:06.023	0.00	-87.4231	-22.6691	1	292.429993	292.660004
2020-02-05 16:00:06.976	0.00	-87.3779	-22.6715	1	292.420013	292.660004
2020-02-05 16:00:07.912	0.00	-87.2555	-22.6782	1	292.440002	292.660004
2020-02-05 16:00:08.871	0.00	-87.2288	-22.6764	1	292.429993	292.660004
2020-02-05 16:00:09.801	0.00	-87.1250	-22.6698	1	292.429993	292.660004
2020-02-05 16:00:10.731	0.00	-87.1681	-22.6727	1	292.420013	292.660004
2020-02-05 16:00:11.687	0.00	-87.2351	-22.6746	1	292.429993	292.660004
2020-02-05 16:00:12.621	0.00	-87.2188	-22.6744	1	292.440002	292.660004
2020-02-05 16:00:13.600	0.00	-87.3449	-22.6661	1	292.450012	292.670013
2020-02-05 16:00:14.498	0.00	-87.2991	-22.6706	1	292.429993	292.660004
2020-02-05 16:00:15.439	0.00	-87.3002	-22.6731	1	292.429993	292.660004
2020-02-05 16:00:16.390	0.00	-87.2415	-22.6767	1	292.420013	292.660004
2020-02-05 16:00:17.315	0.00	-87.1799	-22.6740	1	292.440002	292.670013
2020-02-05 16:00:18.270	0.00	-87.2026	-22.6700	1	292.440002	292.670013
2020-02-05 16:00:19.199	0.00	-87.1773	-22.6731	1	292.429993	292.660004
2020-02-05 16:00:20.143	0.00	-87.2287	-22.6698	1	292.429993	292.660004
2020-02-05 16:00:21.090	0.00	-87.2727	-22.6694	1	292.420013	292.660004
2020-02-05 16:00:22.007	0.00	-87.2501	-22.6726	1	292.450012	292.670013
2020-02-05 16:00:22.937	0.00	-87.2587	-22.6675	1	292.450012	292.660004
2020-02-05 16:00:23.895	0.00	-87.1788	-22.6696	1	292.440002	292.660004
2020-02-05 16:00:24.836	0.00	-87.2096	-22.6710	1	292.429993	292.660004
2020-02-05 16:00:25.797	0.00	-87.1972	-22.6716	1	292.440002	292.660004
2020-02-05 16:00:26.717	0.00	-87.1942	-22.6681	1	292.440002	292.660004
2020-02-05 16:00:27.656	0.00	-87.2610	-22.6680	1	292.450012	292.649994
2020-02-05 16:00:28.607	0.00	-87.1223	-22.6704	1	292.440002	292.660004
2020-02-05 16:00:29.545	0.00	-87.1519	-22.6648	1	292.459991	292.649994
2020-02-05 16:00:30.484	0.00	-87.0281	-22.6680	1	292.440002	292.660004
2020-02-05 16:00:31.425	0.00	-87.0071	-22.6665	1	292.440002	292.670013
2020-02-05 16:00:32.352	0.00	-86.9694	-22.6599	1	292.440002	292.660004
2020-02-05 16:00:33.315	0.00	-86.9051	-22.6608	1	292.440002	292.649994
2020-02-05 16:00:34.258	0.00	-86.9779	-22.6624	1	292.420013	292.660004
2020-02-05 16:00:35.201	0.00	-86.9341	-22.6627	1	292.429993	292.649994
2020-02-05 16:00:36.135	0.00	-86.9127	-22.6585	1	292.429993	292.660004
2020-02-05 16:00:37.068	0.00	-86.9683	-22.6641	1	292.440002	292.649994
2020-02-05 16:00:38.021	0.00	-86.9719	-22.6647	1	292.429993	292.660004
2020-02-05 16:00:38.959	0.00	-87.0310	-22.6594	1	292.440002	292.660004
2020-02-05 16:00:39.915	0.00	-86.9749	-22.6589	1	292.440002	292.660004
2020-02-05 16:00:40.843	0.00	-86.9609	-22.6652	1	292.440002	292.660004
2020-02-05 16:00:41.762	0.00	-86.9393	-22.6660	1	292.429993	292.649994
2020-02-05 16:00:42.717	0.00	-86.8365	-22.6677	1	292.440002	292.649994
2020-02-05 16:00:43.670	0.00	-86.9278	-22.6652	1	292.429993	292.649994
2020-02-05 16:00:44.626	0.00	-86.8645	-22.6665	1	292.440002	292.649994
2020-02-05 16:00:45.557	0.00	-86.7929	-22.6623	1	292.440002	292.640015
2020-02-05 16:00:46.494	0.00	-86.7504	-22.6632	1	292.420013	292.649994
2020-02-05 16:00:47.419	0.00	-86.6846	-22.6616	1	292.420013	292.660004
2020-02-05 16:00:48.349	0.00	-86.7612	-22.6582	1	292.420013	292.649994
2020-02-05 16:00:49.320	0.00	-86.6855	-22.6620	1	292.420013	292.670013
2020-02-05 16:00:50.243	0.00	-86.7596	-22.6667	1	292.429993	292.649994
2020-02-05 16:00:51.186	0.00	-86.8029	-22.6608	1	292.440002	292.649994
2020-02-05 16:00:52.156	0.00	-86.7808	-22.6610	1	292.429993	292.649994
2020-02-05 16:00:53.051	0.00	-86.8495	-22.6574	1	292.420013	292.660004
2020-02-05 16:00:54.020	0.00	-86.8490	-22.6670	1	292.429993	292.660004
2020-02-05 16:00:54.970	0.00	-86.9252	-22.6649	1	292.440002	292.640015
2020-02-05 16:00:55.899	0.00	-86.9359	-22.6683	1	292.440002	292.660004
2020-02-05 16:00:56.838	0.00	-86.8046	-22.6700	1	292.420013	292.660004
2020-02-05 16:00:57.745	0.00	-86.8309	-22.6642	1	292.429993	292.649994
2020-02-05 16:00:58.716	0.00	-86.7278	-22.6662	1	292.429993	292.660004
2020-02-05 16:00:59.648	0.00	-86.7926	-22.6643	1	292.440002	292.660004
2020-02-05 16:01:00.592	0.00	-86.7965	-22.6627	1	292.420013	292.660004
2020-02-05 16:01:01.552	0.00	-86.8237	-22.6616	1	292.429993	292.660004
2020-02-05 16:01:02.472	0.00	-86.9071	-22.6627	1	292.420013	292.660004
2020-02-05 16:01:03.413	0.00	-86.8483	-22.6637	1	292.440002	292.649994
2020-02-05 16:01:04.359	0.00	-86.8393	-22.6631	1	292.440002	292.649994
2020-02-05 16:01:05.308	0.00	-86.7497	-22.6556	1	292.420013	292.660004
2020-02-05 16:01:06.247	0.00	-86.7575	-22.6554	1	292.420013	292.670013
2020-02-05 16:01:07.180	0.00	-86.8724	-22.6550	1	292.420013	292.660004
2020-02-05 16:01:08.121	0.00	-86.8636	-22.6623	1	292.420013	292.660004
2020-02-05 16:01:09.082	0.00	-86.9646	-22.6613	1	292.420013	292.649994
2020-02-05 16:01:09.988	0.00	-86.8907	-22.6549	1	292.420013	292.649994
2020-02-05 16:01:10.963	0.00	-86.8603	-22.6494	1	292.420013	292.660004
2020-02-05 16:01:11.887	0.00	-86.8884	-22.6515	1	292.429993	292.660004
2020-02-05 16:01:12.823	0.00	-86.8060	-22.6533	1	292.420013	292.660004
2020-02-05 16:01:13.808	0.00	-86.7882	-22.6442	1	292.429993	292.649994
2020-02-05 16:01:14.721	0.00	-86.7116	-22.6395	1	292.429993	292.660004
2020-02-05 16:01:15.672	0.00	-86.6294	-22.6440	1	292.429993	292.670013
2020-02-05 16:01:16.590	0.00	-86.6795	-22.6353	1	292.440002	292.660004
2020-02-05 16:01:17.542	0.00	-86.6039	-22.6459	1	292.429993	292.660004
2020-02-05 16:01:18.479	0.00	-86.6170	-22.6569	1	292.429993	292.660004
2020-02-05 16:01:19.429	0.00	-86.6067	-22.6523	1	292.429993	292.649994
2020-02-05 16:01:20.379	0.00	-86.5683	-22.6479	1	292.440002	292.660004
2020-02-05 16:01:21.309	0.00	-86.6000	-22.6500	1	292.429993	292.660004
2020-02-05 16:01:22.212	0.00	-86.4861	-22.6489	1	292.440002	292.649994
2020-02-05 16:01:23.190	0.00	-86.4858	-22.6454	1	292.420013	292.649994
2020-02-05 16:01:24.140	0.00	-86.4297	-22.6502	1	292.440002	292.649994
2020-02-05 16:01:25.061	0.00	-86.4631	-22.6448	1	292.440002	292.649994
2020-02-05 16:01:26.014	0.00	-86.5472	-22.6452	1	292.420013	292.649994
2020-02-05 16:01:26.941	0.00	-86.5922	-22.6418	1	292.429993	292.660004
2020-02-05 16:01:27.898	0.00	-86.7572	-22.6440	1	292.429993	292.660004
2020-02-05 16:01:28.815	0.00	-86.7659	-22.6404	1	292.429993	292.649994
2020-02-05 16:01:29.789	0.00	-86.7653	-22.6498	1	292.440002	292.649994
2020-02-05 16:01:30.717	0.00	-86.7770	-22.6490	1	292.440002	292.660004
2020-02-05 16:01:31.653	0.00	-86.7274	-22.6545	1	292.440002	292.670013
2020-02-05 16:01:32.625	0.00	-86.7611	-22.6530	1	292.440002	292.660004
2020-02-05 16:01:33.536	0.00	-86.8117	-22.6375	1	292.450012	292.660004
2020-02-05 16:01:34.500	0.00	-86.8482	-22.6390	1	292.440002	292.660004
2020-02-05 16:01:35.420	0.00	-86.8657	-22.6444	1	292.440002	292.660004
2020-02-05 16:01:36.357	0.00	-86.7818	-22.6538	1	292.440002	292.660004
2020-02-05 16:01:37.296	0.00	-86.8328	-22.6473	1	292.440002	292.649994
2020-02-05 16:01:38.245	0.00	-86.9125	-22.6453	1	292.429993	292.670013
2020-02-05 16:01:39.207	0.00	-87.0014	-22.6406	1	292.440002	292.660004
2020-02-05 16:01:40.136	0.00	-87.0924	-22.6439	1	292.450012	292.670013
2020-02-05 16:01:41.070	0.00	-87.0622	-22.6430	1	292.429993	292.670013
2020-02-05 16:01:42.015	0.00	-87.1314	-22.6387	1	292.440002	292.660004
2020-02-05 16:01:42.954	0.00	-87.1069	-22.6358	1	292.440002	292.670013
2020-02-05 16:01:43.913	0.00	-87.1551	-22.6448	1	292.440002	292.649994
2020-02-05 16:01:44.834	0.00	-87.2351	-22.6348	1	292.440002	292.660004
2020-02-05 16:01:45.769	0.00	-87.1508	-22.6386	1	292.440002	292.660004
2020-02-05 16:01:46.727	0.00	-87.1868	-22.6381	1	292.440002	292.660004
2020-02-05 16:01:47.658	0.00	-87.1235	-22.6294	1	292.420013	292.660004
2020-02-05 16:01:48.622	0.00	-87.1611	-22.6367	1	292.420013	292.660004
2020-02-05 16:01:49.560	0.00	-87.1952	-22.6372	1	292.429993	292.660004
2020-02-05 16:01:50.491	0.00	-87.1457	-22.6401	1	292.420013	292.660004
2020-02-05 16:01:51.419	0.00	-87.2647	-22.6368	1	292.450012	292.660004
2020-02-05 16:01:52.357	0.00	-87.2802	-22.6339	1	292.429993	292.660004
2020-02-05 16:01:53.330	0.00	-87.2892	-22.6338	1	292.440002	292.660004
2020-02-05 16:01:54.237	0.00	-87.3425	-22.6321	1	292.440002	292.660004
2020-02-05 16:01:55.179	0.00	-87.2000	-22.6409	1	292.440002	292.670013
2020-02-05 16:01:56.138	0.00	-87.2543	-22.6376	1	292.429993	292.640015
2020-02-05 16:01:57.070	0.00	-87.2025	-22.6358	1	292.440002	292.660004
2020-02-05 16:01:58.015	0.00	-87.2077	-22.6342	1	292.440002	292.649994
2020-02-05 16:01:58.964	0.00	-87.2089	-22.6240	1	292.429993	292.649994
2020-02-05 16:01:59.896	0.00	-87.0962	-22.6163	1	292.440002	292.660004
2020-02-05 16:02:00.829	0.00	-87.0973	-22.6226	1	292.429993	292.660004
2020-02-05 16:02:01.768	0.00	-87.0295	-22.6240	1	292.420013	292.649994
2020-02-05 16:02:02.699	0.00	-87.0726	-22.6166	1	292.440002	292.660004
2020-02-05 16:02:03.620	0.00	-86.9659	-22.6270	1	292.420013	292.649994
2020-02-05 16:02:04.584	0.00	-86.9776	-22.6232	1	292.429993	292.660004
2020-02-05 16:02:05.525	0.00	-86.8268	-22.6207	1	292.420013	292.649994
2020-02-05 16:02:06.460	0.00	-86.6778	-22.6237	1	292.429993	292.649994
2020-02-05 16:02:07.397	0.00	-86.6674	-22.6225	1	292.420013	292.649994
2020-02-05 16:02:08.358	0.00	-86.6711	-22.6211	1	292.440002	292.660004
2020-02-05 16:02:09.293	0.00	-86.7217	-22.6237	1	292.420013	292.640015
2020-02-05 16:02:10.230	0.00	-86.7734	-22.6281	1	292.429993	292.649994
2020-02-05 16:02:11.168	0.00	-86.6452	-22.6262	1	292.420013	292.660004
2020-02-05 16:02:12.120	0.00	-86.6353	-22.6286	1	292.420013	292.670013
2020-02-05 16:02:13.056	0.00	-86.6080	-22.6274	1	292.420013	292.649994
