TS	Tilt	Phase	Amplitude	PLL_Locked	TempSensor1	TempSensor2
2020-02-05 15:37:05.984	0.00	43.9171	-21.9779	1	292.420013	292.690002
2020-02-05 15:37:06.867	0.00	43.8607	-21.9811	1	292.420013	292.679993
2020-02-05 15:37:07.800	0.00	43.7696	-21.9776	1	292.420013	292.690002
2020-02-05 15:37:08.757	0.00	43.6789	-21.9772	1	292.410004	292.690002
2020-02-05 15:37:09.690	0.00	43.6583	-21.9712	1	292.429993	292.700012
2020-02-05 15:37:10.638	0.00	43.5410	-21.9811	1	292.410004	292.700012
2020-02-05 15:37:11.563	0.00	43.6455	-21.9766	1	292.420013	292.700012
2020-02-05 15:37:12.508	0.00	43.5945	-21.9787	1	292.410004	292.679993
2020-02-05 15:37:13.474	0.00	43.5801	-21.9805	1	292.410004	292.690002
2020-02-05 15:37:14.400	0.00	43.6634	-21.9758	1	292.410004	292.690002
2020-02-05 15:37:15.357	0.00	43.6500	-21.9790	1	292.410004	292.700012
2020-02-05 15:37:16.288	0.00	43.7362	-21.9731	1	292.410004	292.679993
2020-02-05 15:37:17.232	0.00	43.7194	-21.9731	1	292.420013	292.700012
2020-02-05 15:37:18.155	0.00	43.8011	-21.9838	1	292.420013	292.679993
2020-02-05 15:37:19.084	0.00	43.8405	-21.9830	1	292.399994	292.690002
2020-02-05 15:37:20.055	0.00	43.7403	-21.9775	1	292.410004	292.700012
2020-02-05 15:37:20.996	0.00	43.7127	-21.9789	1	292.410004	292.690002
2020-02-05 15:37:21.887	0.00	43.6243	-21.9704	1	292.399994	292.709991
2020-02-05 15:37:22.881	0.00	43.5773	-21.9705	1	292.420013	292.709991
2020-02-05 15:37:23.809	0.00	43.5610	-21.9752	1	292.410004	292.690002
2020-02-05 15:37:24.740	0.00	43.4372	-21.9709	1	292.410004	292.690002
2020-02-05 15:37:25.693	0.00	43.4813	-21.9680	1	292.420013	292.700012
2020-02-05 15:37:26.630	0.00	43.3387	-21.9707	1	292.410004	292.690002
2020-02-05 15:37:27.554	0.00	43.3826	-21.9744	1	292.410004	292.700012
2020-02-05 15:37:28.484	0.00	43.3389	-21.9802	1	292.410004	292.700012
2020-02-05 15:37:29.444	0.00	43.3728	-21.9774	1	292.420013	292.709991
2020-02-05 15:37:30.373	0.00	43.3689	-21.9766	1	292.410004	292.700012
2020-02-05 15:37:31.304	0.00	43.3597	-21.9731	1	292.410004	292.709991
2020-02-05 15:37:32.244	0.00	43.3700	-21.9768	1	292.399994	292.709991
2020-02-05 15:37:33.213	0.00	43.2201	-21.9806	1	292.410004	292.700012
2020-02-05 15:37:34.111	0.00	43.2463	-21.9794	1	292.399994	292.690002
2020-02-05 15:37:35.063	0.00	43.1814	-21.9818	1	292.420013	292.690002
2020-02-05 15:37:36.016	0.00	43.1105	-21.9808	1	292.399994	292.700012
2020-02-05 15:37:36.957	0.00	43.1844	-21.9782	1	292.410004	292.700012
2020-02-05 15:37:37.884	0.00	43.1420	-21.9751	1	292.410004	292.700012
2020-02-05 15:37:38.864	0.00	43.2574	-21.9777	1	292.399994	292.700012
2020-02-05 15:37:39.788	0.00	43.2594	-21.9758	1	292.410004	292.690002
2020-02-05 15:37:40.717	0.00	43.2735	-21.9707	1	292.399994	292.690002
2020-02-05 15:37:41.665	0.00	43.3254	-21.9736	1	292.399994	292.690002
2020-02-05 15:37:42.611	0.00	43.1854	-21.9735	1	292.390015	292.700012
2020-02-05 15:37:43.538	0.00	43.1954	-21.9717	1	292.410004	292.690002
2020-02-05 15:37:44.496	0.00	43.1608	-21.9756	1	292.410004	292.700012
2020-02-05 15:37:45.424	0.00	43.1833	-21.9765	1	292.390015	292.679993
2020-02-05 15:37:46.375	0.00	43.1551	-21.9745	1	292.399994	292.690002
2020-02-05 15:37:47.310	0.00	43.1330	-21.9662	1	292.399994	292.690002
2020-02-05 15:37:48.245	0.00	43.2692	-21.9670	1	292.410004	292.690002
2020-02-05 15:37:49.208	0.00	43.3221	-21.9721	1	292.390015	292.679993
2020-02-05 15:37:50.129	0.00	43.3350	-21.9693	1	292.410004	292.690002
2020-02-05 15:37:51.063	0.00	43.3407	-21.9657	1	292.390015	292.700012
2020-02-05 15:37:52.015	0.00	43.3335	-21.9717	1	292.399994	292.690002
2020-02-05 15:37:52.944	0.00	43.4478	-21.9665	1	292.410004	292.690002
2020-02-05 15:37:53.925	0.00	43.3759	-21.9687	1	292.420013	292.700012
2020-02-05 15:37:54.878	0.00	43.4448	-21.9672	1	292.410004	292.700012
2020-02-05 15:37:55.796	0.00	43.4623	-21.9655	1	292.399994	292.700012
2020-02-05 15:37:56.749	0.00	43.4056	-21.9604	1	292.410004	292.690002
2020-02-05 15:37:57.676	0.00	43.5327	-21.9600	1	292.399994	292.700012
2020-02-05 15:37:58.621	0.00	43.4775	-21.9629	1	292.399994	292.690002
2020-02-05 15:37:59.561	0.00	43.4145	-21.9582	1	292.410004	292.700012
2020-02-05 15:38:00.512	0.00	43.3653	-21.9614	1	292.420013	292.690002
2020-02-05 15:38:01.467	0.00	43.2439	-21.9673	1	292.399994	292.679993
2020-02-05 15:38:02.401	0.00	43.2883	-21.9668	1	292.410004	292.690002
2020-02-05 15:38:03.323	0.00	43.2350	-21.9665	1	292.410004	292.700012
2020-02-05 15:38:04.281	0.00	43.2664	-21.9723	1	292.399994	292.700012
2020-02-05 15:38:05.221	0.00	43.3086	-21.9630	1	292.399994	292.690002
2020-02-05 15:38:06.144	0.00	43.2822	-21.9640	1	292.399994	292.700012
2020-02-05 15:38:07.101	0.00	43.3108	-21.9653	1	292.399994	292.690002
2020-02-05 15:38:08.025	0.00	43.2567	-21.9673	1	292.410004	292.690002
2020-02-05 15:38:08.965	0.00	43.3166	-21.9613	1	292.399994	292.679993
2020-02-05 15:38:09.911	0.00	43.3100	-21.9637	1	292.410004	292.690002
2020-02-05 15:38:10.864	0.00	43.2872	-21.9634	1	292.410004	292.690002
2020-02-05 15:38:11.798	0.00	43.3794	-21.9613	1	292.410004	292.700012
2020-02-05 15:38:12.732	0.00	43.3297	-21.9598	1	292.399994	292.690002
2020-02-05 15:38:13.671	0.00	43.3499	-21.9605	1	292.410004	292.700012
2020-02-05 15:38:14.623	0.00	43.3739	-21.9578	1	292.410004	292.679993
2020-02-05 15:38:15.574	0.00	43.2977	-21.9576	1	292.399994	292.690002
2020-02-05 15:38:16.525	0.00	43.4013	-21.9632	1	292.399994	292.690002
2020-02-05 15:38:17.462	0.00	43.3456	-21.9561	1	292.410004	292.679993
2020-02-05 15:38:18.392	0.00	43.3046	-21.9587	1	292.390015	292.690002
2020-02-05 15:38:19.349	0.00	43.3213	-21.9614	1	292.410004	292.679993
2020-02-05 15:38:20.276	0.00	43.2708	-21.9624	1	292.410004	292.700012
2020-02-05 15:38:21.210	0.00	43.3728	-21.9577	1	292.410004	292.690002
2020-02-05 15:38:22.172	0.00	43.3386	-21.9562	1	292.410004	292.679993
2020-02-05 15:38:23.117	0.00	43.4043	-21.9605	1	292.410004	292.690002
2020-02-05 15:38:24.047	0.00	43.5462	-21.9620	1	292.399994	292.679993
2020-02-05 15:38:24.998	0.00	43.5938	-21.9599	1	292.410004	292.690002
2020-02-05 15:38:25.946	0.00	43.6887	-21.9662	1	292.399994	292.690002
2020-02-05 15:38:26.892	0.00	43.6690	-21.9623	1	292.410004	292.670013
2020-02-05 15:38:27.793	0.00	43.7216	-21.9600	1	292.399994	292.679993
2020-02-05 15:38:28.777	0.00	43.7616	-21.9599	1	292.420013	292.690002
2020-02-05 15:38:29.693	0.00	43.6935	-21.9603	1	292.410004	292.700012
2020-02-05 15:38:30.647	0.00	43.7487	-21.9647	1	292.399994	292.679993
2020-02-05 15:38:31.609	0.00	43.7515	-21.9645	1	292.420013	292.679993
2020-02-05 15:38:32.535	0.00	43.7329	-21.9596	1	292.399994	292.679993
2020-02-05 15:38:33.482	0.00	43.7356	-21.9573	1	292.410004	292.670013
2020-02-05 15:38:34.400	0.00	43.6867	-21.9544	1	292.420013	292.679993
2020-02-05 15:38:35.384	0.00	43.8154	-21.9548	1	292.410004	292.690002
2020-02-05 15:38:36.298	0.00	43.8496	-21.9566	1	292.410004	292.679993
2020-02-05 15:38:37.232	0.00	43.9346	-21.9579	1	292.410004	292.679993
2020-02-05 15:38:38.191	0.00	43.9346	-21.9603	1	292.399994	292.690002
2020-02-05 15:38:39.110	0.00	43.7887	-21.9612	1	292.399994	292.679993
2020-02-05 15:38:40.036	0.00	43.7952	-21.9587	1	292.410004	292.679993
2020-02-05 15:38:40.987	0.00	43.7057	-21.9592	1	292.399994	292.679993
2020-02-05 15:38:41.923	0.00	43.7577	-21.9649	1	292.420013	292.679993
2020-02-05 15:38:42.870	0.00	43.7487	-21.9651	1	292.420013	292.679993
2020-02-05 15:38:43.800	0.00	43.7908	-21.9656	1	292.410004	292.670013
2020-02-05 15:38:44.773	0.00	43.7147	-21.9613	1	292.410004	292.690002
2020-02-05 15:38:45.701	0.00	43.6261	-21.9609	1	292.410004	292.670013
2020-02-05 15:38:46.611	0.00	43.7151	-21.9627	1	292.410004	292.679993
2020-02-05 15:38:47.561	0.00	43.7137	-21.9609	1	292.420013	292.679993
2020-02-05 15:38:48.476	0.00	43.7213	-21.9610	1	292.420013	292.670013
2020-02-05 15:38:49.449	0.00	43.7244	-21.9613	1	292.420013	292.690002
2020-02-05 15:38:50.406	0.00	43.6518	-21.9627	1	292.420013	292.679993
2020-02-05 15:38:51.330	0.00	43.7019	-21.9637	1	292.410004	292.670013
2020-02-05 15:38:52.295	0.00	43.7176	-21.9593	1	292.420013	292.670013
2020-02-05 15:38:53.222	0.00	43.7754	-21.9592	1	292.420013	292.679993
2020-02-05 15:38:54.164	0.00	43.8076	-21.9627	1	292.410004	292.670013
2020-02-05 15:38:55.115	0.00	43.7629	-21.9619	1	292.420013	292.670013
2020-02-05 15:38:56.077	0.00	43.7531	-21.9623	1	292.420013	292.690002
2020-02-05 15:38:57.007	0.00	43.7086	-21.9617	1	292.410004	292.670013
2020-02-05 15:38:57.928	0.00	43.7713	-21.9593	1	292.420013	292.679993
2020-02-05 15:38:58.864	0.00	43.8552	-21.9610	1	292.429993	292.679993
