TS	Tilt	Phase	Amplitude	PLL_Locked	TempSensor1	TempSensor2
2020-02-05 16:41:01.680	0.00	168.9698	-21.0075	1	292.470001	292.660004
2020-02-05 16:41:02.626	0.00	169.0636	-21.0201	1	292.470001	292.679993
2020-02-05 16:41:03.552	0.00	168.9590	-21.0060	1	292.470001	292.670013
2020-02-05 16:41:04.543	0.00	168.9867	-21.0031	1	292.470001	292.670013
2020-02-05 16:41:05.403	0.00	168.9887	-21.0018	1	292.470001	292.670013
2020-02-05 16:41:06.385	0.00	168.8790	-21.0008	1	292.470001	292.670013
2020-02-05 16:41:07.311	0.00	168.9190	-21.0043	1	292.470001	292.660004
2020-02-05 16:41:08.289	0.00	168.9025	-21.0035	1	292.480011	292.670013
2020-02-05 16:41:09.194	0.00	168.9701	-21.0087	1	292.470001	292.679993
2020-02-05 16:41:10.134	0.00	168.8194	-21.0042	1	292.470001	292.670013
2020-02-05 16:41:11.074	0.00	168.8271	-21.0038	1	292.470001	292.679993
2020-02-05 16:41:12.024	0.00	168.7648	-21.0068	1	292.470001	292.670013
2020-02-05 16:41:12.941	0.00	168.7125	-21.0070	1	292.480011	292.679993
2020-02-05 16:41:13.886	0.00	168.7719	-21.0088	1	292.480011	292.660004
2020-02-05 16:41:14.822	0.00	168.6680	-21.0054	1	292.470001	292.670013
2020-02-05 16:41:15.761	0.00	168.7118	-21.0073	1	292.470001	292.660004
2020-02-05 16:41:16.710	0.00	168.7137	-20.9999	1	292.459991	292.670013
2020-02-05 16:41:17.618	0.00	168.6877	-21.0019	1	292.470001	292.670013
2020-02-05 16:41:18.579	0.00	168.6802	-21.0009	1	292.480011	292.660004
2020-02-05 16:41:19.538	0.00	168.6535	-20.9961	1	292.470001	292.670013
2020-02-05 16:41:20.458	0.00	168.7355	-20.9995	1	292.480011	292.660004
2020-02-05 16:41:21.395	0.00	168.6871	-20.9981	1	292.470001	292.660004
2020-02-05 16:41:22.343	0.00	168.7865	-20.9976	1	292.470001	292.670013
2020-02-05 16:41:23.256	0.00	168.8437	-20.9990	1	292.470001	292.670013
2020-02-05 16:41:24.212	0.00	168.9363	-21.0013	1	292.480011	292.679993
2020-02-05 16:41:25.141	0.00	168.9768	-21.0017	1	292.480011	292.679993
2020-02-05 16:41:26.088	0.00	168.8649	-21.0007	1	292.450012	292.670013
2020-02-05 16:41:27.051	0.00	168.9276	-21.0070	1	292.480011	292.660004
2020-02-05 16:41:27.955	0.00	168.8187	-21.0077	1	292.459991	292.670013
2020-02-05 16:41:28.904	0.00	168.7874	-21.0053	1	292.480011	292.670013
2020-02-05 16:41:29.861	0.00	168.8858	-21.0051	1	292.480011	292.670013
2020-02-05 16:41:30.792	0.00	168.8974	-21.0047	1	292.470001	292.679993
2020-02-05 16:41:31.734	0.00	168.9988	-21.0100	1	292.470001	292.690002
2020-02-05 16:41:32.696	0.00	169.0068	-21.0113	1	292.480011	292.670013
2020-02-05 16:41:33.617	0.00	169.0158	-21.0138	1	292.480011	292.679993
2020-02-05 16:41:34.555	0.00	168.8480	-21.0028	1	292.489990	292.670013
2020-02-05 16:41:35.480	0.00	168.8765	-21.0089	1	292.470001	292.670013
2020-02-05 16:41:36.412	0.00	168.9034	-21.0087	1	292.480011	292.670013
2020-02-05 16:41:37.381	0.00	168.8649	-21.0087	1	292.480011	292.679993
2020-02-05 16:41:38.302	0.00	168.9816	-21.0010	1	292.489990	292.679993
2020-02-05 16:41:39.259	0.00	168.9057	-20.9980	1	292.470001	292.679993
2020-02-05 16:41:40.200	0.00	168.8071	-21.0033	1	292.480011	292.679993
2020-02-05 16:41:41.131	0.00	168.7796	-21.0127	1	292.489990	292.679993
2020-02-05 16:41:42.082	0.00	168.7345	-21.0105	1	292.470001	292.670013
2020-02-05 16:41:43.027	0.00	168.8752	-21.0029	1	292.489990	292.660004
2020-02-05 16:41:43.969	0.00	168.7915	-21.0074	1	292.489990	292.679993
2020-02-05 16:41:44.892	0.00	168.8401	-21.0020	1	292.489990	292.679993
2020-02-05 16:41:45.825	0.00	168.7533	-21.0039	1	292.489990	292.690002
2020-02-05 16:41:46.745	0.00	168.8149	-21.0036	1	292.480011	292.670013
2020-02-05 16:41:47.707	0.00	168.8669	-21.0062	1	292.500000	292.679993
2020-02-05 16:41:48.614	0.00	168.9783	-20.9983	1	292.489990	292.679993
2020-02-05 16:41:49.552	0.00	169.0280	-21.0038	1	292.489990	292.679993
2020-02-05 16:41:50.493	0.00	169.1038	-20.9994	1	292.489990	292.679993
2020-02-05 16:41:51.436	0.00	169.1970	-21.0070	1	292.480011	292.670013
2020-02-05 16:41:52.366	0.00	169.1024	-21.0030	1	292.489990	292.679993
2020-02-05 16:41:53.307	0.00	169.1755	-21.0062	1	292.470001	292.679993
2020-02-05 16:41:54.228	0.00	169.1048	-20.9992	1	292.480011	292.679993
2020-02-05 16:41:55.168	0.00	169.1946	-20.9972	1	292.480011	292.660004
2020-02-05 16:41:56.121	0.00	169.1452	-21.0056	1	292.480011	292.679993
2020-02-05 16:41:57.056	0.00	169.0751	-21.0039	1	292.470001	292.670013
2020-02-05 16:41:57.977	0.00	169.1334	-21.0016	1	292.480011	292.679993
2020-02-05 16:41:58.893	0.00	169.0614	-21.0059	1	292.480011	292.679993
2020-02-05 16:41:59.892	0.00	169.2285	-21.0070	1	292.480011	292.660004
2020-02-05 16:42:00.813	0.00	169.1866	-21.0025	1	292.470001	292.670013
2020-02-05 16:42:01.768	0.00	169.0970	-21.0031	1	292.480011	292.670013
2020-02-05 16:42:02.713	0.00	169.0727	-21.0114	1	292.480011	292.670013
2020-02-05 16:42:03.650	0.00	168.9619	-21.0076	1	292.470001	292.670013
2020-02-05 16:42:04.604	0.00	168.9890	-21.0108	1	292.470001	292.670013
2020-02-05 16:42:05.542	0.00	168.9001	-21.0170	1	292.480011	292.679993
2020-02-05 16:42:06.467	0.00	168.9026	-21.0144	1	292.470001	292.660004
2020-02-05 16:42:07.421	0.00	168.9293	-21.0082	1	292.459991	292.679993
2020-02-05 16:42:08.348	0.00	168.9074	-21.0073	1	292.480011	292.679993
2020-02-05 16:42:09.310	0.00	169.0447	-21.0086	1	292.470001	292.679993
2020-02-05 16:42:10.226	0.00	169.0595	-21.0051	1	292.480011	292.670013
2020-02-05 16:42:11.182	0.00	169.0480	-21.0099	1	292.470001	292.679993
2020-02-05 16:42:12.134	0.00	169.0836	-21.0081	1	292.470001	292.670013
2020-02-05 16:42:13.068	0.00	169.0057	-21.0053	1	292.470001	292.679993
2020-02-05 16:42:14.035	0.00	168.9675	-21.0050	1	292.470001	292.679993
2020-02-05 16:42:14.949	0.00	168.8890	-21.0083	1	292.470001	292.679993
2020-02-05 16:42:15.901	0.00	168.8453	-21.0113	1	292.459991	292.670013
2020-02-05 16:42:16.833	0.00	168.8602	-21.0074	1	292.480011	292.670013
2020-02-05 16:42:17.741	0.00	168.7704	-21.0069	1	292.470001	292.670013
2020-02-05 16:42:18.716	0.00	168.8590	-21.0095	1	292.459991	292.660004
2020-02-05 16:42:19.644	0.00	168.7711	-21.0078	1	292.459991	292.670013
2020-02-05 16:42:20.595	0.00	168.7993	-21.0119	1	292.470001	292.690002
2020-02-05 16:42:21.548	0.00	168.8662	-21.0156	1	292.470001	292.679993
2020-02-05 16:42:22.489	0.00	168.8547	-21.0158	1	292.480011	292.670013
2020-02-05 16:42:23.416	0.00	168.9315	-21.0151	1	292.480011	292.679993
2020-02-05 16:42:24.346	0.00	168.8972	-21.0133	1	292.470001	292.670013
2020-02-05 16:42:25.304	0.00	168.9555	-21.0138	1	292.459991	292.670013
2020-02-05 16:42:26.235	0.00	168.9037	-21.0218	1	292.470001	292.679993
2020-02-05 16:42:27.168	0.00	168.8989	-21.0193	1	292.489990	292.690002
2020-02-05 16:42:28.093	0.00	168.9289	-21.0218	1	292.470001	292.679993
2020-02-05 16:42:29.031	0.00	168.8999	-21.0112	1	292.489990	292.690002
2020-02-05 16:42:30.010	0.00	168.9923	-21.0121	1	292.470001	292.670013
2020-02-05 16:42:30.920	0.00	168.9313	-21.0043	1	292.489990	292.679993
2020-02-05 16:42:31.874	0.00	168.9333	-21.0048	1	292.480011	292.670013
2020-02-05 16:42:32.838	0.00	168.9661	-21.0056	1	292.470001	292.670013
2020-02-05 16:42:33.753	0.00	168.8990	-21.0058	1	292.470001	292.660004
2020-02-05 16:42:34.737	0.00	168.9874	-21.0076	1	292.480011	292.679993
2020-02-05 16:42:35.640	0.00	168.8954	-21.0111	1	292.459991	292.660004
2020-02-05 16:42:36.568	0.00	169.0099	-21.0058	1	292.470001	292.690002
2020-02-05 16:42:37.514	0.00	169.0574	-21.0073	1	292.470001	292.679993
2020-02-05 16:42:38.457	0.00	169.0542	-21.0066	1	292.470001	292.679993
2020-02-05 16:42:39.408	0.00	169.1009	-21.0096	1	292.470001	292.690002
2020-02-05 16:42:40.356	0.00	169.0027	-21.0080	1	292.470001	292.660004
2020-02-05 16:42:41.260	0.00	168.9940	-21.0100	1	292.470001	292.679993
2020-02-05 16:42:42.230	0.00	168.9205	-21.0060	1	292.470001	292.679993
2020-02-05 16:42:43.166	0.00	168.8513	-21.0090	1	292.470001	292.679993
2020-02-05 16:42:44.108	0.00	168.8925	-21.0054	1	292.480011	292.679993
2020-02-05 16:42:45.032	0.00	168.8301	-21.0056	1	292.459991	292.679993
2020-02-05 16:42:45.962	0.00	169.0134	-21.0100	1	292.459991	292.670013
2020-02-05 16:42:46.906	0.00	168.9805	-21.0072	1	292.470001	292.679993
2020-02-05 16:42:47.865	0.00	169.1250	-21.0096	1	292.470001	292.670013
2020-02-05 16:42:48.785	0.00	169.1713	-21.0106	1	292.470001	292.670013
2020-02-05 16:42:49.714	0.00	169.1393	-21.0068	1	292.459991	292.679993
2020-02-05 16:42:50.675	0.00	169.2243	-21.0070	1	292.470001	292.670013
2020-02-05 16:42:51.616	0.00	169.1759	-21.0035	1	292.459991	292.670013
2020-02-05 16:42:52.539	0.00	169.2802	-21.0085	1	292.459991	292.679993
2020-02-05 16:42:53.462	0.00	169.2304	-21.0056	1	292.470001	292.679993
2020-02-05 16:42:54.424	0.00	169.2891	-21.0136	1	292.470001	292.679993
2020-02-05 16:42:55.348	0.00	169.1787	-21.0179	1	292.459991	292.670013
2020-02-05 16:42:56.298	0.00	169.0875	-21.0193	1	292.480011	292.690002
2020-02-05 16:42:57.241	0.00	168.9919	-21.0348	1	292.470001	292.670013
2020-02-05 16:42:58.195	0.00	168.8721	-21.0260	1	292.459991	292.679993
2020-02-05 16:42:59.120	0.00	168.9449	-21.0363	1	292.459991	292.679993
2020-02-05 16:43:00.064	0.00	168.8391	-21.0427	1	292.470001	292.679993
2020-02-05 16:43:01.000	0.00	168.8583	-21.0262	1	292.459991	292.679993
2020-02-05 16:43:01.942	0.00	168.8924	-21.0143	1	292.459991	292.679993
2020-02-05 16:43:02.894	0.00	168.8858	-21.0163	1	292.459991	292.670013
2020-02-05 16:43:03.818	0.00	168.9795	-21.0270	1	292.459991	292.670013
2020-02-05 16:43:04.766	0.00	168.9698	-21.0235	1	292.450012	292.690002
2020-02-05 16:43:05.689	0.00	169.0638	-21.0245	1	292.470001	292.679993
2020-02-05 16:43:06.635	0.00	169.0668	-21.0196	1	292.470001	292.679993
2020-02-05 16:43:07.595	0.00	168.9737	-21.0164	1	292.470001	292.679993
2020-02-05 16:43:08.513	0.00	169.0799	-21.0207	1	292.480011	292.679993
2020-02-05 16:43:09.487	0.00	169.0556	-21.0087	1	292.470001	292.679993
2020-02-05 16:43:10.418	0.00	169.1841	-21.0070	1	292.470001	292.700012
2020-02-05 16:43:11.354	0.00	169.1520	-21.0054	1	292.470001	292.670013
2020-02-05 16:43:12.304	0.00	168.9939	-21.0162	1	292.450012	292.679993
2020-02-05 16:43:13.219	0.00	169.0593	-21.0206	1	292.470001	292.670013
2020-02-05 16:43:14.169	0.00	168.9669	-21.0194	1	292.470001	292.679993
2020-02-05 16:43:15.121	0.00	169.0341	-21.0185	1	292.470001	292.679993
2020-02-05 16:43:16.060	0.00	169.0073	-21.0320	1	292.470001	292.679993
2020-02-05 16:43:17.007	0.00	168.9495	-21.0221	1	292.459991	292.670013
2020-02-05 16:43:17.941	0.00	169.0729	-21.0231	1	292.470001	292.670013
2020-02-05 16:43:18.882	0.00	169.0484	-21.0194	1	292.470001	292.679993
2020-02-05 16:43:19.815	0.00	169.0729	-21.0185	1	292.470001	292.679993
2020-02-05 16:43:20.763	0.00	168.9597	-21.0160	1	292.459991	292.670013
2020-02-05 16:43:21.696	0.00	168.8776	-21.0143	1	292.470001	292.679993
2020-02-05 16:43:22.628	0.00	168.8126	-21.0166	1	292.470001	292.679993
2020-02-05 16:43:23.557	0.00	168.8143	-21.0121	1	292.459991	292.679993
2020-02-05 16:43:24.529	0.00	168.7900	-21.0172	1	292.470001	292.670013
2020-02-05 16:43:25.451	0.00	168.7163	-21.0162	1	292.470001	292.679993
2020-02-05 16:43:26.394	0.00	168.8056	-21.0129	1	292.450012	292.679993
2020-02-05 16:43:27.339	0.00	168.8236	-21.0182	1	292.459991	292.679993
2020-02-05 16:43:28.272	0.00	168.8472	-21.0183	1	292.459991	292.690002
2020-02-05 16:43:29.237	0.00	168.8713	-21.0193	1	292.470001	292.679993
2020-02-05 16:43:30.159	0.00	168.7975	-21.0220	1	292.480011	292.679993
2020-02-05 16:43:31.106	0.00	168.8987	-21.0377	1	292.470001	292.679993
2020-02-05 16:43:32.021	0.00	168.7971	-21.0268	1	292.450012	292.660004
2020-02-05 16:43:32.972	0.00	168.8519	-21.0349	1	292.459991	292.679993
2020-02-05 16:43:33.933	0.00	168.8243	-21.0216	1	292.459991	292.679993
2020-02-05 16:43:34.850	0.00	168.6932	-21.0278	1	292.450012	292.670013
2020-02-05 16:43:35.807	0.00	168.7010	-21.0277	1	292.470001	292.679993
2020-02-05 16:43:36.770	0.00	168.6158	-21.0318	1	292.459991	292.679993
2020-02-05 16:43:37.702	0.00	168.6171	-21.0357	1	292.450012	292.670013
2020-02-05 16:43:38.648	0.00	168.6862	-21.0452	1	292.440002	292.679993
2020-02-05 16:43:39.573	0.00	168.6525	-21.0368	1	292.450012	292.679993
2020-02-05 16:43:40.553	0.00	168.6927	-21.0282	1	292.459991	292.679993
2020-02-05 16:43:41.462	0.00	168.7115	-21.0181	1	292.470001	292.690002
2020-02-05 16:43:42.401	0.00	168.7435	-21.0210	1	292.440002	292.670013
2020-02-05 16:43:43.344	0.00	168.8343	-21.0208	1	292.459991	292.679993
2020-02-05 16:43:44.269	0.00	168.8602	-21.0246	1	292.440002	292.679993
2020-02-05 16:43:45.200	0.00	168.9275	-21.0182	1	292.450012	292.679993
2020-02-05 16:43:46.161	0.00	168.8650	-21.0295	1	292.470001	292.690002
2020-02-05 16:43:47.072	0.00	168.9683	-21.0167	1	292.459991	292.670013
2020-02-05 16:43:48.033	0.00	168.9167	-21.0224	1	292.470001	292.670013
2020-02-05 16:43:48.940	0.00	168.9522	-21.0243	1	292.459991	292.660004
2020-02-05 16:43:49.903	0.00	168.9192	-21.0258	1	292.459991	292.670013
2020-02-05 16:43:50.837	0.00	168.8574	-21.0254	1	292.459991	292.660004
2020-02-05 16:43:51.792	0.00	169.0184	-21.0184	1	292.459991	292.679993
2020-02-05 16:43:52.737	0.00	169.0173	-21.0205	1	292.450012	292.690002
2020-02-05 16:43:53.664	0.00	169.1407	-21.0182	1	292.450012	292.679993
2020-02-05 16:43:54.606	0.00	169.1582	-21.0297	1	292.470001	292.679993
2020-02-05 16:43:55.566	0.00	169.1285	-21.0272	1	292.470001	292.679993
2020-02-05 16:43:56.486	0.00	169.1511	-21.0279	1	292.450012	292.670013
2020-02-05 16:43:57.422	0.00	169.0876	-21.0210	1	292.459991	292.670013
2020-02-05 16:43:58.368	0.00	169.1436	-21.0266	1	292.459991	292.679993
2020-02-05 16:43:59.314	0.00	169.1181	-21.0205	1	292.459991	292.679993
2020-02-05 16:44:00.274	0.00	169.1058	-21.0301	1	292.450012	292.679993
2020-02-05 16:44:01.216	0.00	169.1695	-21.0251	1	292.450012	292.679993
2020-02-05 16:44:02.167	0.00	169.1818	-21.0275	1	292.470001	292.679993
2020-02-05 16:44:03.083	0.00	169.3451	-21.0226	1	292.450012	292.690002
2020-02-05 16:44:04.023	0.00	169.4264	-21.0086	1	292.440002	292.670013
2020-02-05 16:44:04.979	0.00	169.4029	-21.0134	1	292.450012	292.670013
2020-02-05 16:44:05.902	0.00	169.4783	-21.0057	1	292.440002	292.679993
2020-02-05 16:44:06.860	0.00	169.3727	-21.0143	1	292.450012	292.660004
2020-02-05 16:44:07.784	0.00	169.3601	-21.0093	1	292.440002	292.660004
2020-02-05 16:44:08.744	0.00	169.2987	-21.0124	1	292.450012	292.670013
2020-02-05 16:44:09.687	0.00	169.2526	-21.0208	1	292.450012	292.679993
2020-02-05 16:44:10.617	0.00	169.3290	-21.0177	1	292.440002	292.679993
2020-02-05 16:44:11.576	0.00	169.2525	-21.0109	1	292.440002	292.679993
2020-02-05 16:44:12.503	0.00	169.3397	-21.0196	1	292.450012	292.660004
2020-02-05 16:44:13.426	0.00	169.2855	-21.0155	1	292.440002	292.679993
2020-02-05 16:44:14.396	0.00	169.2406	-21.0212	1	292.440002	292.679993
2020-02-05 16:44:15.328	0.00	169.3220	-21.0135	1	292.440002	292.679993
2020-02-05 16:44:16.325	0.00	169.2855	-21.0146	1	292.450012	292.679993
2020-02-05 16:44:17.215	0.00	169.3938	-21.0124	1	292.440002	292.670013
2020-02-05 16:44:18.158	0.00	169.4595	-21.0154	1	292.440002	292.679993
2020-02-05 16:44:19.098	0.00	169.5044	-21.0108	1	292.450012	292.690002
2020-02-05 16:44:20.032	0.00	169.5186	-21.0048	1	292.440002	292.679993
2020-02-05 16:44:20.977	0.00	169.3607	-21.0086	1	292.450012	292.679993
2020-02-05 16:44:21.920	0.00	169.3601	-21.0086	1	292.440002	292.679993
2020-02-05 16:44:22.849	0.00	169.3525	-21.0091	1	292.450012	292.670013
2020-02-05 16:44:23.794	0.00	169.2724	-21.0123	1	292.440002	292.679993
2020-02-05 16:44:24.729	0.00	169.2751	-21.0144	1	292.440002	292.679993
2020-02-05 16:44:25.696	0.00	169.2434	-21.0115	1	292.450012	292.670013
2020-02-05 16:44:26.624	0.00	169.3572	-21.0170	1	292.450012	292.679993
2020-02-05 16:44:27.545	0.00	169.2456	-21.0206	1	292.440002	292.679993
2020-02-05 16:44:28.509	0.00	169.1600	-21.0238	1	292.459991	292.670013
2020-02-05 16:44:29.445	0.00	169.1630	-21.0119	1	292.450012	292.670013
2020-02-05 16:44:30.414	0.00	169.0745	-21.0106	1	292.450012	292.670013
2020-02-05 16:44:31.316	0.00	169.0902	-21.0180	1	292.450012	292.679993
2020-02-05 16:44:32.294	0.00	169.0208	-21.0168	1	292.450012	292.679993
2020-02-05 16:44:33.215	0.00	168.9340	-21.0074	1	292.440002	292.679993
