TS	Tilt	Phase	Amplitude	PLL_Locked	TempSensor1	TempSensor2
2020-02-05 17:22:48.060	0.00	91.3449	-20.9505	1	292.489990	292.670013
2020-02-05 17:22:48.982	0.00	91.2939	-20.9514	1	292.519989	292.679993
2020-02-05 17:22:49.956	0.00	91.3100	-20.9522	1	292.500000	292.670013
2020-02-05 17:22:50.878	0.00	91.2381	-20.9514	1	292.510010	292.690002
2020-02-05 17:22:51.819	0.00	91.1170	-20.9555	1	292.510010	292.670013
2020-02-05 17:22:52.767	0.00	91.2080	-20.9540	1	292.500000	292.690002
2020-02-05 17:22:53.733	0.00	91.1652	-20.9509	1	292.500000	292.679993
2020-02-05 17:22:54.665	0.00	91.1568	-20.9557	1	292.500000	292.700012
2020-02-05 17:22:55.592	0.00	91.1503	-20.9498	1	292.510010	292.679993
2020-02-05 17:22:56.535	0.00	91.0682	-20.9453	1	292.510010	292.690002
2020-02-05 17:22:57.484	0.00	91.1661	-20.9509	1	292.510010	292.690002
2020-02-05 17:22:58.385	0.00	91.0975	-20.9506	1	292.519989	292.690002
2020-02-05 17:22:59.391	0.00	91.0668	-20.9455	1	292.510010	292.690002
2020-02-05 17:23:00.302	0.00	91.1742	-20.9476	1	292.500000	292.690002
2020-02-05 17:23:01.255	0.00	91.1827	-20.9551	1	292.500000	292.679993
2020-02-05 17:23:02.206	0.00	91.2950	-20.9538	1	292.510010	292.690002
2020-02-05 17:23:03.142	0.00	91.2022	-20.9458	1	292.500000	292.679993
2020-02-05 17:23:04.093	0.00	91.3015	-20.9474	1	292.500000	292.690002
2020-02-05 17:23:05.018	0.00	91.3813	-20.9500	1	292.500000	292.679993
2020-02-05 17:23:05.995	0.00	91.3638	-20.9493	1	292.519989	292.679993
2020-02-05 17:23:06.909	0.00	91.4422	-20.9552	1	292.500000	292.670013
2020-02-05 17:23:07.843	0.00	91.4660	-20.9525	1	292.500000	292.670013
2020-02-05 17:23:08.787	0.00	91.4410	-20.9534	1	292.519989	292.670013
2020-02-05 17:23:09.725	0.00	91.5514	-20.9609	1	292.519989	292.679993
2020-02-05 17:23:10.683	0.00	91.5070	-20.9556	1	292.510010	292.679993
2020-02-05 17:23:11.610	0.00	91.5722	-20.9586	1	292.500000	292.690002
2020-02-05 17:23:12.574	0.00	91.5571	-20.9574	1	292.500000	292.690002
2020-02-05 17:23:13.502	0.00	91.4633	-20.9536	1	292.500000	292.679993
2020-02-05 17:23:14.437	0.00	91.5858	-20.9537	1	292.519989	292.679993
2020-02-05 17:23:15.412	0.00	91.5451	-20.9560	1	292.510010	292.690002
2020-02-05 17:23:16.324	0.00	91.5906	-20.9552	1	292.510010	292.679993
2020-02-05 17:23:17.276	0.00	91.6222	-20.9557	1	292.510010	292.679993
2020-02-05 17:23:18.225	0.00	91.6077	-20.9579	1	292.500000	292.679993
2020-02-05 17:23:19.163	0.00	91.8234	-20.9567	1	292.500000	292.690002
2020-02-05 17:23:20.089	0.00	91.7647	-20.9577	1	292.519989	292.679993
2020-02-05 17:23:21.030	0.00	91.7995	-20.9620	1	292.510010	292.690002
2020-02-05 17:23:21.987	0.00	91.7334	-20.9591	1	292.510010	292.679993
2020-02-05 17:23:22.926	0.00	91.5990	-20.9553	1	292.510010	292.690002
2020-02-05 17:23:23.870	0.00	91.6486	-20.9574	1	292.529999	292.679993
2020-02-05 17:23:24.806	0.00	91.5221	-20.9557	1	292.510010	292.679993
2020-02-05 17:23:25.735	0.00	91.5051	-20.9621	1	292.500000	292.700012
2020-02-05 17:23:26.665	0.00	91.3051	-20.9543	1	292.500000	292.679993
2020-02-05 17:23:27.616	0.00	91.2584	-20.9605	1	292.500000	292.679993
2020-02-05 17:23:28.556	0.00	91.2576	-20.9568	1	292.510010	292.709991
2020-02-05 17:23:29.511	0.00	91.2991	-20.9545	1	292.519989	292.690002
2020-02-05 17:23:30.441	0.00	91.4703	-20.9479	1	292.510010	292.690002
2020-02-05 17:23:31.381	0.00	91.4817	-20.9507	1	292.489990	292.690002
2020-02-05 17:23:32.323	0.00	91.5599	-20.9501	1	292.519989	292.690002
2020-02-05 17:23:33.258	0.00	91.5701	-20.9575	1	292.510010	292.679993
2020-02-05 17:23:34.219	0.00	91.5070	-20.9448	1	292.510010	292.690002
2020-02-05 17:23:35.145	0.00	91.5386	-20.9474	1	292.500000	292.690002
2020-02-05 17:23:36.078	0.00	91.4361	-20.9538	1	292.510010	292.679993
2020-02-05 17:23:37.040	0.00	91.5007	-20.9541	1	292.500000	292.679993
2020-02-05 17:23:37.984	0.00	91.4865	-20.9599	1	292.510010	292.679993
2020-02-05 17:23:38.911	0.00	91.4187	-20.9604	1	292.500000	292.700012
2020-02-05 17:23:39.821	0.00	91.5092	-20.9602	1	292.510010	292.690002
2020-02-05 17:23:40.782	0.00	91.4258	-20.9544	1	292.519989	292.679993
2020-02-05 17:23:41.742	0.00	91.5856	-20.9519	1	292.519989	292.679993
2020-02-05 17:23:42.660	0.00	91.6744	-20.9436	1	292.529999	292.690002
2020-02-05 17:23:43.632	0.00	91.6833	-20.9468	1	292.519989	292.690002
2020-02-05 17:23:44.561	0.00	91.7354	-20.9542	1	292.500000	292.690002
2020-02-05 17:23:45.500	0.00	91.6651	-20.9537	1	292.510010	292.679993
2020-02-05 17:23:46.455	0.00	91.7514	-20.9482	1	292.519989	292.679993
2020-02-05 17:23:47.394	0.00	91.7278	-20.9477	1	292.529999	292.690002
2020-02-05 17:23:48.392	0.00	91.6967	-20.9384	1	292.519989	292.679993
2020-02-05 17:23:49.262	0.00	91.8073	-20.9437	1	292.529999	292.679993
2020-02-05 17:23:50.197	0.00	91.7787	-20.9486	1	292.519989	292.690002
2020-02-05 17:23:51.162	0.00	91.8320	-20.9541	1	292.510010	292.679993
2020-02-05 17:23:52.118	0.00	91.8746	-20.9493	1	292.519989	292.690002
2020-02-05 17:23:53.067	0.00	91.8212	-20.9575	1	292.510010	292.679993
2020-02-05 17:23:53.972	0.00	91.8937	-20.9507	1	292.519989	292.690002
2020-02-05 17:23:54.907	0.00	91.7807	-20.9462	1	292.519989	292.679993
2020-02-05 17:23:55.834	0.00	91.8027	-20.9517	1	292.519989	292.679993
2020-02-05 17:23:56.805	0.00	91.7285	-20.9543	1	292.540009	292.679993
2020-02-05 17:23:57.754	0.00	91.6623	-20.9591	1	292.529999	292.679993
2020-02-05 17:23:58.683	0.00	91.7032	-20.9596	1	292.519989	292.679993
2020-02-05 17:23:59.626	0.00	91.6195	-20.9559	1	292.519989	292.679993
2020-02-05 17:24:00.543	0.00	91.7021	-20.9529	1	292.519989	292.679993
2020-02-05 17:24:01.483	0.00	91.6639	-20.9571	1	292.529999	292.700012
2020-02-05 17:24:02.474	0.00	91.6567	-20.9524	1	292.529999	292.690002
2020-02-05 17:24:03.385	0.00	91.6446	-20.9539	1	292.540009	292.679993
2020-02-05 17:24:04.317	0.00	91.5112	-20.9510	1	292.540009	292.690002
2020-02-05 17:24:05.270	0.00	91.5778	-20.9472	1	292.529999	292.690002
2020-02-05 17:24:06.207	0.00	91.5789	-20.9524	1	292.540009	292.679993
2020-02-05 17:24:07.149	0.00	91.6607	-20.9478	1	292.529999	292.700012
2020-02-05 17:24:08.103	0.00	91.6420	-20.9497	1	292.540009	292.690002
2020-02-05 17:24:09.032	0.00	91.5502	-20.9524	1	292.540009	292.690002
2020-02-05 17:24:09.942	0.00	91.5754	-20.9494	1	292.549988	292.690002
2020-02-05 17:24:10.895	0.00	91.5160	-20.9447	1	292.540009	292.679993
2020-02-05 17:24:11.795	0.00	91.6139	-20.9344	1	292.549988	292.679993
2020-02-05 17:24:12.756	0.00	91.5755	-20.9385	1	292.540009	292.690002
2020-02-05 17:24:13.717	0.00	91.6465	-20.9391	1	292.540009	292.679993
2020-02-05 17:24:14.637	0.00	91.5644	-20.9393	1	292.540009	292.700012
2020-02-05 17:24:15.590	0.00	91.6493	-20.9324	1	292.529999	292.679993
2020-02-05 17:24:16.513	0.00	91.6014	-20.9319	1	292.540009	292.700012
2020-02-05 17:24:17.453	0.00	91.5843	-20.9307	1	292.549988	292.690002
2020-02-05 17:24:18.396	0.00	91.5888	-20.9384	1	292.549988	292.700012
2020-02-05 17:24:19.311	0.00	91.5247	-20.9466	1	292.549988	292.690002
2020-02-05 17:24:20.267	0.00	91.5629	-20.9420	1	292.540009	292.700012
2020-02-05 17:24:21.220	0.00	91.3867	-20.9371	1	292.559998	292.690002
2020-02-05 17:24:22.148	0.00	91.3921	-20.9379	1	292.540009	292.700012
2020-02-05 17:24:23.094	0.00	91.3554	-20.9429	1	292.540009	292.700012
2020-02-05 17:24:24.033	0.00	91.3049	-20.9449	1	292.549988	292.690002
2020-02-05 17:24:24.985	0.00	91.4003	-20.9365	1	292.549988	292.700012
2020-02-05 17:24:25.907	0.00	91.3733	-20.9409	1	292.549988	292.709991
2020-02-05 17:24:26.848	0.00	91.5012	-20.9373	1	292.549988	292.690002
2020-02-05 17:24:27.811	0.00	91.5847	-20.9318	1	292.549988	292.700012
2020-02-05 17:24:28.743	0.00	91.5708	-20.9336	1	292.540009	292.690002
2020-02-05 17:24:29.671	0.00	91.6764	-20.9281	1	292.549988	292.700012
2020-02-05 17:24:30.619	0.00	91.5971	-20.9319	1	292.559998	292.700012
2020-02-05 17:24:31.556	0.00	91.6742	-20.9324	1	292.559998	292.700012
2020-02-05 17:24:32.529	0.00	91.6807	-20.9369	1	292.549988	292.700012
2020-02-05 17:24:33.439	0.00	91.6381	-20.9363	1	292.549988	292.690002
2020-02-05 17:24:34.367	0.00	91.7514	-20.9297	1	292.549988	292.700012
2020-02-05 17:24:35.325	0.00	91.6740	-20.9390	1	292.559998	292.679993
2020-02-05 17:24:36.258	0.00	91.7314	-20.9366	1	292.570007	292.690002
2020-02-05 17:24:37.194	0.00	91.5793	-20.9362	1	292.540009	292.690002
2020-02-05 17:24:38.136	0.00	91.5727	-20.9372	1	292.559998	292.679993
2020-02-05 17:24:39.068	0.00	91.5213	-20.9448	1	292.559998	292.700012
2020-02-05 17:24:40.030	0.00	91.4045	-20.9449	1	292.540009	292.700012
2020-02-05 17:24:40.931	0.00	91.4286	-20.9436	1	292.559998	292.700012
2020-02-05 17:24:41.892	0.00	91.2979	-20.9416	1	292.540009	292.709991
2020-02-05 17:24:42.848	0.00	91.2557	-20.9380	1	292.549988	292.700012
2020-02-05 17:24:43.775	0.00	91.2517	-20.9414	1	292.570007	292.690002
2020-02-05 17:24:44.745	0.00	91.1252	-20.9360	1	292.559998	292.690002
2020-02-05 17:24:45.674	0.00	91.1104	-20.9457	1	292.549988	292.700012
2020-02-05 17:24:46.624	0.00	91.0970	-20.9511	1	292.559998	292.700012
2020-02-05 17:24:47.555	0.00	91.1549	-20.9528	1	292.549988	292.690002
2020-02-05 17:24:48.510	0.00	91.2523	-20.9569	1	292.549988	292.690002
2020-02-05 17:24:49.448	0.00	91.2401	-20.9587	1	292.549988	292.709991
2020-02-05 17:24:50.387	0.00	91.3247	-20.9562	1	292.549988	292.709991
2020-02-05 17:24:51.344	0.00	91.2051	-20.9542	1	292.549988	292.690002
2020-02-05 17:24:52.277	0.00	91.1831	-20.9607	1	292.559998	292.700012
2020-02-05 17:24:53.214	0.00	91.2562	-20.9625	1	292.549988	292.690002
2020-02-05 17:24:54.162	0.00	91.2585	-20.9632	1	292.549988	292.700012
2020-02-05 17:24:55.102	0.00	91.3830	-20.9593	1	292.549988	292.679993
2020-02-05 17:24:56.055	0.00	91.2531	-20.9546	1	292.559998	292.709991
2020-02-05 17:24:56.961	0.00	91.1980	-20.9652	1	292.579987	292.690002
2020-02-05 17:24:57.923	0.00	91.2549	-20.9654	1	292.559998	292.700012
2020-02-05 17:24:58.863	0.00	91.2074	-20.9678	1	292.570007	292.700012
2020-02-05 17:24:59.792	0.00	91.3805	-20.9630	1	292.570007	292.700012
2020-02-05 17:25:00.762	0.00	91.4250	-20.9521	1	292.559998	292.700012
2020-02-05 17:25:01.689	0.00	91.4355	-20.9630	1	292.559998	292.709991
2020-02-05 17:25:02.619	0.00	91.6026	-20.9601	1	292.540009	292.709991
2020-02-05 17:25:03.546	0.00	91.5818	-20.9613	1	292.570007	292.700012
2020-02-05 17:25:04.521	0.00	91.7575	-20.9559	1	292.559998	292.709991
2020-02-05 17:25:05.468	0.00	91.7072	-20.9491	1	292.559998	292.700012
2020-02-05 17:25:06.384	0.00	91.7918	-20.9446	1	292.559998	292.709991
2020-02-05 17:25:07.319	0.00	91.8740	-20.9529	1	292.559998	292.700012
2020-02-05 17:25:08.271	0.00	91.9734	-20.9523	1	292.570007	292.700012
2020-02-05 17:25:09.191	0.00	92.0621	-20.9550	1	292.559998	292.709991
2020-02-05 17:25:10.132	0.00	91.9639	-20.9555	1	292.559998	292.690002
2020-02-05 17:25:11.063	0.00	92.0144	-20.9555	1	292.579987	292.700012
2020-02-05 17:25:12.005	0.00	91.8978	-20.9594	1	292.559998	292.709991
2020-02-05 17:25:12.948	0.00	91.9855	-20.9573	1	292.579987	292.730011
2020-02-05 17:25:13.885	0.00	91.9319	-20.9527	1	292.559998	292.709991
2020-02-05 17:25:14.769	0.00	91.8723	-20.9548	1	292.570007	292.720001
2020-02-05 17:25:15.780	0.00	91.8733	-20.9622	1	292.570007	292.700012
2020-02-05 17:25:16.697	0.00	91.8513	-20.9690	1	292.579987	292.709991
2020-02-05 17:25:17.651	0.00	91.9443	-20.9678	1	292.559998	292.709991
2020-02-05 17:25:18.586	0.00	91.9115	-20.9549	1	292.559998	292.700012
2020-02-05 17:25:19.515	0.00	91.8866	-20.9630	1	292.589996	292.700012
2020-02-05 17:25:20.451	0.00	91.9201	-20.9611	1	292.589996	292.709991
2020-02-05 17:25:21.407	0.00	91.9085	-20.9655	1	292.570007	292.709991
2020-02-05 17:25:22.331	0.00	91.9644	-20.9680	1	292.579987	292.700012
2020-02-05 17:25:23.297	0.00	91.7429	-20.9634	1	292.579987	292.700012
2020-02-05 17:25:24.205	0.00	91.7747	-20.9611	1	292.589996	292.690002
2020-02-05 17:25:25.203	0.00	91.8045	-20.9649	1	292.589996	292.709991
2020-02-05 17:25:26.103	0.00	91.7914	-20.9670	1	292.579987	292.709991
2020-02-05 17:25:27.039	0.00	91.9410	-20.9591	1	292.579987	292.720001
2020-02-05 17:25:27.968	0.00	91.8966	-20.9605	1	292.589996	292.700012
2020-02-05 17:25:28.911	0.00	92.0164	-20.9562	1	292.589996	292.720001
2020-02-05 17:25:29.899	0.00	92.0613	-20.9559	1	292.579987	292.709991
2020-02-05 17:25:30.832	0.00	92.0619	-20.9624	1	292.579987	292.709991
2020-02-05 17:25:31.776	0.00	92.2004	-20.9584	1	292.579987	292.709991
2020-02-05 17:25:32.725	0.00	92.1849	-20.9617	1	292.579987	292.709991
2020-02-05 17:25:33.663	0.00	92.2504	-20.9617	1	292.559998	292.720001
2020-02-05 17:25:34.601	0.00	92.2824	-20.9577	1	292.579987	292.700012
2020-02-05 17:25:35.559	0.00	92.1493	-20.9657	1	292.570007	292.720001
2020-02-05 17:25:36.518	0.00	92.2519	-20.9708	1	292.589996	292.720001
2020-02-05 17:25:37.390	0.00	92.2087	-20.9607	1	292.589996	292.709991
2020-02-05 17:25:38.365	0.00	92.2099	-20.9633	1	292.579987	292.709991
2020-02-05 17:25:39.304	0.00	92.1760	-20.9563	1	292.579987	292.700012
2020-02-05 17:25:40.261	0.00	92.0475	-20.9544	1	292.589996	292.709991
2020-02-05 17:25:41.190	0.00	92.0591	-20.9484	1	292.589996	292.709991
2020-02-05 17:25:42.136	0.00	91.9571	-20.9510	1	292.589996	292.709991
2020-02-05 17:25:43.062	0.00	92.0132	-20.9582	1	292.570007	292.709991
2020-02-05 17:25:44.014	0.00	92.0655	-20.9574	1	292.589996	292.709991
2020-02-05 17:25:44.956	0.00	91.9170	-20.9537	1	292.579987	292.709991
2020-02-05 17:25:45.913	0.00	91.9943	-20.9585	1	292.579987	292.690002
2020-02-05 17:25:46.844	0.00	91.9388	-20.9516	1	292.600006	292.709991
2020-02-05 17:25:47.787	0.00	92.0405	-20.9558	1	292.579987	292.700012
2020-02-05 17:25:48.735	0.00	92.0934	-20.9563	1	292.570007	292.720001
2020-02-05 17:25:49.675	0.00	91.9860	-20.9515	1	292.579987	292.700012
2020-02-05 17:25:50.649	0.00	92.0376	-20.9573	1	292.589996	292.709991
2020-02-05 17:25:51.551	0.00	91.9650	-20.9592	1	292.589996	292.709991
2020-02-05 17:25:52.502	0.00	92.0033	-20.9614	1	292.589996	292.700012
2020-02-05 17:25:53.453	0.00	91.9643	-20.9559	1	292.579987	292.709991
2020-02-05 17:25:54.378	0.00	91.7843	-20.9540	1	292.589996	292.709991
2020-02-05 17:25:55.344	0.00	91.7859	-20.9451	1	292.579987	292.720001
2020-02-05 17:25:56.267	0.00	91.6239	-20.9470	1	292.579987	292.700012
2020-02-05 17:25:57.227	0.00	91.5872	-20.9516	1	292.579987	292.709991
2020-02-05 17:25:58.171	0.00	91.6896	-20.9475	1	292.589996	292.709991
2020-02-05 17:25:59.085	0.00	91.6346	-20.9524	1	292.589996	292.709991
2020-02-05 17:26:00.014	0.00	91.6778	-20.9510	1	292.579987	292.709991
2020-02-05 17:26:00.975	0.00	91.6062	-20.9495	1	292.589996	292.709991
2020-02-05 17:26:01.937	0.00	91.6416	-20.9514	1	292.579987	292.700012
2020-02-05 17:26:02.877	0.00	91.7119	-20.9524	1	292.579987	292.700012
2020-02-05 17:26:03.812	0.00	91.6423	-20.9450	1	292.589996	292.709991
2020-02-05 17:26:04.747	0.00	91.7505	-20.9471	1	292.589996	292.720001
2020-02-05 17:26:05.716	0.00	91.7147	-20.9511	1	292.579987	292.709991
2020-02-05 17:26:06.634	0.00	91.7539	-20.9530	1	292.579987	292.709991
2020-02-05 17:26:07.564	0.00	91.7786	-20.9440	1	292.579987	292.709991
2020-02-05 17:26:08.500	0.00	91.6758	-20.9499	1	292.579987	292.709991
2020-02-05 17:26:09.459	0.00	91.7698	-20.9508	1	292.589996	292.720001
2020-02-05 17:26:10.370	0.00	91.6578	-20.9527	1	292.579987	292.700012
2020-02-05 17:26:11.337	0.00	91.7169	-20.9602	1	292.570007	292.720001
2020-02-05 17:26:12.247	0.00	91.5667	-20.9522	1	292.570007	292.720001
2020-02-05 17:26:13.205	0.00	91.5012	-20.9599	1	292.589996	292.730011
2020-02-05 17:26:14.165	0.00	91.5268	-20.9490	1	292.579987	292.709991
2020-02-05 17:26:15.083	0.00	91.3954	-20.9573	1	292.579987	292.720001
2020-02-05 17:26:16.025	0.00	91.3906	-20.9550	1	292.579987	292.709991
2020-02-05 17:26:16.984	0.00	91.3870	-20.9557	1	292.579987	292.709991
2020-02-05 17:26:17.924	0.00	91.3751	-20.9570	1	292.589996	292.709991
2020-02-05 17:26:18.853	0.00	91.4725	-20.9531	1	292.570007	292.709991
2020-02-05 17:26:19.788	0.00	91.3840	-20.9478	1	292.589996	292.720001
2020-02-05 17:26:20.734	0.00	91.4816	-20.9462	1	292.579987	292.720001
2020-02-05 17:26:21.673	0.00	91.4567	-20.9471	1	292.570007	292.709991
2020-02-05 17:26:22.611	0.00	91.5940	-20.9511	1	292.579987	292.720001
2020-02-05 17:26:23.552	0.00	91.6252	-20.9508	1	292.589996	292.709991
2020-02-05 17:26:24.479	0.00	91.6648	-20.9454	1	292.579987	292.709991
2020-02-05 17:26:25.381	0.00	91.8610	-20.9529	1	292.579987	292.720001
2020-02-05 17:26:26.381	0.00	91.7548	-20.9510	1	292.570007	292.709991
2020-02-05 17:26:27.302	0.00	91.7979	-20.9516	1	292.589996	292.709991
2020-02-05 17:26:28.275	0.00	91.7986	-20.9447	1	292.579987	292.709991
2020-02-05 17:26:29.204	0.00	91.8338	-20.9441	1	292.579987	292.700012
2020-02-05 17:26:30.147	0.00	91.9774	-20.9487	1	292.570007	292.709991
2020-02-05 17:26:31.085	0.00	91.9275	-20.9460	1	292.559998	292.709991
2020-02-05 17:26:32.013	0.00	91.9629	-20.9500	1	292.579987	292.709991
2020-02-05 17:26:32.989	0.00	91.9402	-20.9489	1	292.559998	292.709991
2020-02-05 17:26:33.911	0.00	91.8343	-20.9471	1	292.559998	292.709991
2020-02-05 17:26:34.862	0.00	91.8411	-20.9476	1	292.570007	292.709991
2020-02-05 17:26:35.809	0.00	91.7946	-20.9401	1	292.570007	292.709991
2020-02-05 17:26:36.740	0.00	91.7766	-20.9407	1	292.579987	292.700012
2020-02-05 17:26:37.710	0.00	91.8495	-20.9442	1	292.559998	292.709991
2020-02-05 17:26:38.634	0.00	91.7272	-20.9350	1	292.549988	292.709991
2020-02-05 17:26:39.560	0.00	91.8117	-20.9401	1	292.579987	292.709991
