TS	Tilt	Power	PLL_Locked	TempSensor1	TempSensor2	Milliseconds Elapsed
2018-04-10 08:49:03.935	-0.00	8.065E-6	1	293.100	292.820	76751
2018-04-10 08:49:04.017	-0.00	8.061E-6	1	293.100	292.820	76801
2018-04-10 08:49:04.032	-0.00	8.064E-6	1	293.100	292.820	76851
2018-04-10 08:49:04.166	-0.00	8.068E-6	1	293.100	292.820	76901
2018-04-10 08:49:04.176	-0.00	8.059E-6	1	293.100	292.820	76951
2018-04-10 08:49:04.188	-0.00	8.065E-6	1	293.100	292.820	77001
2018-04-10 08:49:04.306	-0.00	8.060E-6	1	293.100	292.820	77051
2018-04-10 08:49:04.316	-0.00	8.060E-6	1	293.100	292.820	77101
2018-04-10 08:49:04.332	-0.00	8.064E-6	1	293.100	292.820	77151
2018-04-10 08:49:04.450	-0.00	8.065E-6	1	293.100	292.820	77201
2018-04-10 08:49:04.460	-0.00	8.062E-6	1	293.100	292.820	77251
2018-04-10 08:49:04.473	-0.00	8.057E-6	1	293.100	292.820	77301
2018-04-10 08:49:04.600	-0.00	8.063E-6	1	293.100	292.820	77351
2018-04-10 08:49:04.610	-0.00	8.063E-6	1	293.100	292.820	77401
2018-04-10 08:49:04.621	-0.00	8.067E-6	1	293.100	292.820	77451
2018-04-10 08:49:04.729	-0.00	8.059E-6	1	293.090	292.820	77501
2018-04-10 08:49:04.739	-0.00	8.059E-6	1	293.090	292.820	77551
2018-04-10 08:49:04.904	-0.00	8.061E-6	1	293.090	292.830	77601
2018-04-10 08:49:04.914	-0.00	8.063E-6	1	293.090	292.830	77651
2018-04-10 08:49:04.925	-0.00	8.064E-6	1	293.090	292.830	77701
2018-04-10 08:49:04.936	-0.00	8.063E-6	1	293.090	292.830	77751
2018-04-10 08:49:05.052	-0.00	8.060E-6	1	293.090	292.830	77801
2018-04-10 08:49:05.062	-0.00	8.062E-6	1	293.090	292.830	77851
2018-04-10 08:49:05.075	-0.00	8.062E-6	1	293.090	292.830	77901
2018-04-10 08:49:05.174	-0.00	8.062E-6	1	293.090	292.830	77951
2018-04-10 08:49:05.185	-0.00	8.063E-6	1	293.090	292.830	78001
2018-04-10 08:49:05.319	-0.00	8.060E-6	1	293.080	292.830	78051
2018-04-10 08:49:05.330	-0.00	8.063E-6	1	293.080	292.830	78101
2018-04-10 08:49:05.342	-0.00	8.060E-6	1	293.080	292.830	78151
2018-04-10 08:49:05.471	-0.00	8.060E-6	1	293.080	292.820	78201
2018-04-10 08:49:05.481	-0.00	8.062E-6	1	293.080	292.820	78251
2018-04-10 08:49:05.493	-0.00	8.062E-6	1	293.080	292.820	78301
2018-04-10 08:49:05.604	-0.00	8.063E-6	1	293.080	292.820	78351
2018-04-10 08:49:05.614	-0.00	8.064E-6	1	293.080	292.820	78401
2018-04-10 08:49:05.632	-0.00	8.061E-6	1	293.080	292.820	78451
2018-04-10 08:49:05.749	-0.00	8.058E-6	1	293.080	292.820	78501
2018-04-10 08:49:05.759	-0.00	8.067E-6	1	293.080	292.820	78551
2018-04-10 08:49:05.772	-0.00	8.063E-6	1	293.080	292.820	78601
2018-04-10 08:49:05.893	-0.00	8.067E-6	1	293.080	292.830	78651
2018-04-10 08:49:05.904	-0.00	8.064E-6	1	293.080	292.830	78701
2018-04-10 08:49:05.916	-0.00	8.062E-6	1	293.080	292.830	78751
2018-04-10 08:49:06.049	-0.00	8.062E-6	1	293.080	292.830	78801
2018-04-10 08:49:06.059	-0.00	8.065E-6	1	293.080	292.830	78851
2018-04-10 08:49:06.076	-0.00	8.065E-6	1	293.080	292.830	78901
2018-04-10 08:49:06.197	-0.00	8.063E-6	1	293.080	292.830	78951
2018-04-10 08:49:06.208	-0.00	8.063E-6	1	293.080	292.830	79001
2018-04-10 08:49:06.325	-0.00	8.065E-6	1	293.100	292.830	79051
2018-04-10 08:49:06.335	-0.00	8.064E-6	1	293.100	292.830	79101
2018-04-10 08:49:06.345	-0.00	8.063E-6	1	293.100	292.830	79151
2018-04-10 08:49:06.464	-0.00	8.061E-6	1	293.100	292.820	79201
2018-04-10 08:49:06.474	-0.00	8.060E-6	1	293.100	292.820	79251
2018-04-10 08:49:06.485	-0.00	8.060E-6	1	293.100	292.820	79301
2018-04-10 08:49:06.611	-0.00	8.059E-6	1	293.100	292.820	79351
2018-04-10 08:49:06.621	-0.00	8.064E-6	1	293.100	292.820	79401
2018-04-10 08:49:06.632	-0.00	8.065E-6	1	293.100	292.820	79451
2018-04-10 08:49:06.759	-0.00	8.060E-6	1	293.090	292.820	79501
2018-04-10 08:49:06.769	-0.00	8.063E-6	1	293.090	292.820	79551
2018-04-10 08:49:06.782	-0.00	8.063E-6	1	293.090	292.820	79601
2018-04-10 08:49:06.904	-0.00	8.064E-6	1	293.090	292.810	79651
2018-04-10 08:49:06.914	-0.00	8.058E-6	1	293.090	292.810	79701
2018-04-10 08:49:06.927	-0.00	8.065E-6	1	293.090	292.810	79751
2018-04-10 08:49:07.047	-0.00	8.066E-6	1	293.090	292.810	79801
2018-04-10 08:49:07.057	-0.00	8.065E-6	1	293.090	292.810	79851
2018-04-10 08:49:07.211	-0.00	8.065E-6	1	293.090	292.810	79901
2018-04-10 08:49:07.221	-0.00	8.061E-6	1	293.090	292.810	79951
2018-04-10 08:49:07.232	-0.00	8.057E-6	1	293.090	292.810	80001
2018-04-10 08:49:07.244	-0.00	8.064E-6	1	293.090	292.810	80051
2018-04-10 08:49:07.355	-0.00	8.062E-6	1	293.090	292.820	80101
2018-04-10 08:49:07.367	-0.00	8.065E-6	1	293.090	292.820	80151
2018-04-10 08:49:07.382	-0.00	8.062E-6	1	293.090	292.820	80201
2018-04-10 08:49:07.503	-0.00	8.062E-6	1	293.090	292.820	80251
2018-04-10 08:49:07.514	-0.00	8.060E-6	1	293.090	292.820	80301
2018-04-10 08:49:07.532	-0.00	8.063E-6	1	293.090	292.820	80351
2018-04-10 08:49:07.616	-0.00	8.067E-6	1	293.090	292.820	80401
2018-04-10 08:49:07.632	-0.00	8.067E-6	1	293.090	292.820	80451
2018-04-10 08:49:07.768	-0.00	8.065E-6	1	293.090	292.820	80501
2018-04-10 08:49:07.779	-0.00	8.066E-6	1	293.090	292.820	80551
2018-04-10 08:49:07.790	-0.00	8.063E-6	1	293.090	292.820	80601
2018-04-10 08:49:07.908	-0.00	8.064E-6	1	293.090	292.820	80651
2018-04-10 08:49:07.918	-0.00	8.063E-6	1	293.090	292.820	80701
2018-04-10 08:49:07.933	-0.00	8.060E-6	1	293.090	292.820	80751
2018-04-10 08:49:08.057	-0.00	8.062E-6	1	293.090	292.820	80801
2018-04-10 08:49:08.068	-0.00	8.065E-6	1	293.090	292.820	80851
2018-04-10 08:49:08.082	-0.00	8.067E-6	1	293.090	292.820	80901
2018-04-10 08:49:08.202	-0.00	8.062E-6	1	293.090	292.820	80951
2018-04-10 08:49:08.212	-0.00	8.066E-6	1	293.090	292.820	81001
2018-04-10 08:49:08.225	-0.00	8.064E-6	1	293.090	292.820	81051
2018-04-10 08:49:08.346	-0.00	8.064E-6	1	293.090	292.820	81101
2018-04-10 08:49:08.356	-0.00	8.067E-6	1	293.090	292.820	81151
2018-04-10 08:49:08.510	-0.00	8.067E-6	1	293.090	292.820	81201
2018-04-10 08:49:08.520	-0.00	8.065E-6	1	293.090	292.820	81251
2018-04-10 08:49:08.531	-0.00	8.063E-6	1	293.090	292.820	81301
2018-04-10 08:49:08.543	-0.00	8.060E-6	1	293.090	292.820	81351
2018-04-10 08:49:08.655	-0.00	8.067E-6	1	293.090	292.820	81401
2018-04-10 08:49:08.665	-0.00	8.065E-6	1	293.090	292.820	81451
2018-04-10 08:49:08.682	-0.00	8.065E-6	1	293.090	292.820	81501
2018-04-10 08:49:08.768	-0.00	8.065E-6	1	293.090	292.820	81551
2018-04-10 08:49:08.782	-0.00	8.062E-6	1	293.090	292.820	81601
2018-04-10 08:49:08.945	-0.00	8.067E-6	1	293.090	292.820	81651
2018-04-10 08:49:08.955	-0.00	8.065E-6	1	293.090	292.820	81701
2018-04-10 08:49:08.965	-0.00	8.066E-6	1	293.090	292.820	81751
2018-04-10 08:49:08.976	-0.00	8.064E-6	1	293.090	292.820	81801
2018-04-10 08:49:09.048	-0.00	8.071E-6	1	293.090	292.820	81851
2018-04-10 08:49:09.129	-0.00	8.071E-6	1	293.090	292.820	81901
2018-04-10 08:49:09.139	-0.00	8.067E-6	1	293.090	292.820	81951
2018-04-10 08:49:09.264	-0.00	8.068E-6	1	293.080	292.820	82001
2018-04-10 08:49:09.274	-0.00	8.069E-6	1	293.080	292.820	82051
2018-04-10 08:49:09.285	-0.00	8.070E-6	1	293.080	292.820	82101
2018-04-10 08:49:09.408	-0.00	8.069E-6	1	293.080	292.820	82151
2018-04-10 08:49:09.418	-0.00	8.064E-6	1	293.080	292.820	82201
2018-04-10 08:49:09.432	-0.00	8.063E-6	1	293.080	292.820	82251
2018-04-10 08:49:09.552	-0.00	8.069E-6	1	293.080	292.820	82301
2018-04-10 08:49:09.562	-0.00	8.066E-6	1	293.080	292.820	82351
2018-04-10 08:49:09.574	-0.00	8.067E-6	1	293.080	292.820	82401
2018-04-10 08:49:09.696	-0.00	8.064E-6	1	293.080	292.820	82451
2018-04-10 08:49:09.706	-0.00	8.063E-6	1	293.080	292.820	82501
2018-04-10 08:49:09.720	-0.00	8.067E-6	1	293.080	292.820	82551
2018-04-10 08:49:09.841	-0.00	8.064E-6	1	293.100	292.820	82601
2018-04-10 08:49:09.851	-0.00	8.067E-6	1	293.100	292.820	82651
2018-04-10 08:49:10.005	-0.00	8.067E-6	1	293.100	292.820	82701
2018-04-10 08:49:10.016	-0.00	8.066E-6	1	293.100	292.820	82751
2018-04-10 08:49:10.028	-0.00	8.065E-6	1	293.100	292.820	82801
2018-04-10 08:49:10.038	-0.00	8.068E-6	1	293.100	292.820	82851
2018-04-10 08:49:10.153	-0.00	8.068E-6	1	293.100	292.820	82901
2018-04-10 08:49:10.163	-0.00	8.068E-6	1	293.100	292.820	82951
2018-04-10 08:49:10.177	-0.00	8.068E-6	1	293.100	292.820	83001
2018-04-10 08:49:10.298	-0.00	8.065E-6	1	293.080	292.820	83051
2018-04-10 08:49:10.309	-0.00	8.065E-6	1	293.080	292.820	83101
2018-04-10 08:49:10.321	-0.00	8.069E-6	1	293.080	292.820	83151
2018-04-10 08:49:10.427	-0.00	8.067E-6	1	293.080	292.830	83201
2018-04-10 08:49:10.438	-0.00	8.067E-6	1	293.080	292.830	83251
2018-04-10 08:49:10.569	-0.00	8.067E-6	1	293.080	292.830	83301
2018-04-10 08:49:10.579	-0.00	8.064E-6	1	293.080	292.830	83351
2018-04-10 08:49:10.590	-0.00	8.064E-6	1	293.080	292.830	83401
2018-04-10 08:49:10.706	-0.00	8.064E-6	1	293.080	292.830	83451
2018-04-10 08:49:10.716	-0.00	8.067E-6	1	293.080	292.830	83501
2018-04-10 08:49:10.732	-0.00	8.064E-6	1	293.080	292.830	83551
2018-04-10 08:49:10.899	-0.00	8.071E-6	1	293.090	292.820	83601
2018-04-10 08:49:10.911	-0.00	8.064E-6	1	293.090	292.820	83651
2018-04-10 08:49:10.923	-0.00	8.064E-6	1	293.090	292.820	83701
2018-04-10 08:49:10.935	-0.00	8.062E-6	1	293.090	292.820	83751
2018-04-10 08:49:11.101	-0.00	8.066E-6	1	293.090	292.820	83801
2018-04-10 08:49:11.112	-0.00	8.062E-6	1	293.090	292.820	83851
2018-04-10 08:49:11.123	-0.00	8.062E-6	1	293.090	292.820	83901
2018-04-10 08:49:11.134	-0.00	8.067E-6	1	293.090	292.820	83951
2018-04-10 08:49:11.216	-0.00	8.070E-6	1	293.090	292.820	84001
2018-04-10 08:49:11.231	-0.00	8.070E-6	1	293.090	292.820	84051
2018-04-10 08:49:11.355	-0.00	8.067E-6	1	293.090	292.820	84101
2018-04-10 08:49:11.365	-0.00	8.065E-6	1	293.090	292.820	84151
2018-04-10 08:49:11.381	-0.00	8.064E-6	1	293.090	292.820	84201
2018-04-10 08:49:11.547	-0.00	8.069E-6	1	293.090	292.820	84251
2018-04-10 08:49:11.557	-0.00	8.065E-6	1	293.090	292.820	84301
2018-04-10 08:49:11.568	-0.00	8.068E-6	1	293.090	292.820	84351
2018-04-10 08:49:11.581	-0.00	8.068E-6	1	293.090	292.820	84401
2018-04-10 08:49:11.715	-0.00	8.068E-6	1	293.090	292.820	84451
2018-04-10 08:49:11.725	-0.00	8.066E-6	1	293.090	292.820	84501
2018-04-10 08:49:11.737	-0.00	8.071E-6	1	293.090	292.820	84551
2018-04-10 08:49:11.865	-0.00	8.066E-6	1	293.080	292.810	84601
2018-04-10 08:49:11.875	-0.00	8.068E-6	1	293.080	292.810	84651
2018-04-10 08:49:11.886	-0.00	8.069E-6	1	293.080	292.810	84701
2018-04-10 08:49:12.008	-0.00	8.068E-6	1	293.080	292.810	84751
2018-04-10 08:49:12.018	-0.00	8.073E-6	1	293.080	292.810	84801
2018-04-10 08:49:12.031	-0.00	8.069E-6	1	293.080	292.810	84851
2018-04-10 08:49:12.153	-0.00	8.068E-6	1	293.080	292.810	84901
2018-04-10 08:49:12.165	-0.00	8.068E-6	1	293.080	292.810	84951
2018-04-10 08:49:12.177	-0.00	8.066E-6	1	293.080	292.810	85001
2018-04-10 08:49:12.303	-0.00	8.066E-6	1	293.090	292.810	85051
2018-04-10 08:49:12.313	-0.00	8.066E-6	1	293.090	292.810	85101
2018-04-10 08:49:12.331	-0.00	8.065E-6	1	293.090	292.810	85151
2018-04-10 08:49:12.456	-0.00	8.065E-6	1	293.090	292.830	85201
2018-04-10 08:49:12.466	-0.00	8.067E-6	1	293.090	292.830	85251
2018-04-10 08:49:12.481	-0.00	8.066E-6	1	293.090	292.830	85301
2018-04-10 08:49:12.605	-0.00	8.070E-6	1	293.090	292.830	85351
2018-04-10 08:49:12.615	-0.00	8.072E-6	1	293.090	292.830	85401
2018-04-10 08:49:12.631	-0.00	8.068E-6	1	293.090	292.830	85451
2018-04-10 08:49:12.749	-0.00	8.069E-6	1	293.100	292.830	85501
2018-04-10 08:49:12.759	-0.00	8.067E-6	1	293.100	292.830	85551
2018-04-10 08:49:12.773	-0.00	8.068E-6	1	293.100	292.830	85601
2018-04-10 08:49:12.894	-0.00	8.067E-6	1	293.100	292.830	85651
2018-04-10 08:49:12.904	-0.00	8.066E-6	1	293.100	292.830	85701
2018-04-10 08:49:13.017	-0.00	8.066E-6	1	293.100	292.830	85751
2018-04-10 08:49:13.027	-0.00	8.067E-6	1	293.100	292.830	85801
2018-04-10 08:49:13.038	-0.00	8.071E-6	1	293.100	292.830	85851
2018-04-10 08:49:13.162	-0.00	8.072E-6	1	293.100	292.830	85901
2018-04-10 08:49:13.172	-0.00	8.067E-6	1	293.100	292.830	85951
2018-04-10 08:49:13.182	-0.00	8.065E-6	1	293.100	292.830	86001
2018-04-10 08:49:13.304	-0.00	8.068E-6	1	293.100	292.830	86051
2018-04-10 08:49:13.314	-0.00	8.066E-6	1	293.100	292.830	86101
2018-04-10 08:49:13.330	-0.00	8.067E-6	1	293.100	292.830	86151
2018-04-10 08:49:13.447	-0.00	8.064E-6	1	293.100	292.810	86201
2018-04-10 08:49:13.457	-0.00	8.070E-6	1	293.100	292.810	86251
2018-04-10 08:49:13.470	-0.00	8.065E-6	1	293.100	292.810	86301
2018-04-10 08:49:13.611	-0.00	8.065E-6	1	293.100	292.810	86351
2018-04-10 08:49:13.621	-0.00	8.071E-6	1	293.100	292.810	86401
2018-04-10 08:49:13.632	-0.00	8.066E-6	1	293.100	292.810	86451
2018-04-10 08:49:13.755	-0.00	8.068E-6	1	293.090	292.810	86501
2018-04-10 08:49:13.765	-0.00	8.066E-6	1	293.090	292.810	86551
2018-04-10 08:49:13.780	-0.00	8.069E-6	1	293.090	292.810	86601
2018-04-10 08:49:13.892	-0.00	8.065E-6	1	293.090	292.810	86651
2018-04-10 08:49:13.902	-0.00	8.064E-6	1	293.090	292.810	86701
2018-04-10 08:49:14.067	-0.00	8.067E-6	1	293.090	292.810	86751
2018-04-10 08:49:14.077	-0.00	8.066E-6	1	293.090	292.810	86801
2018-04-10 08:49:14.087	-0.00	8.070E-6	1	293.090	292.810	86851
2018-04-10 08:49:14.097	-0.00	8.066E-6	1	293.090	292.810	86901
2018-04-10 08:49:14.260	-0.00	8.065E-6	1	293.110	292.810	86951
2018-04-10 08:49:14.270	-0.00	8.065E-6	1	293.110	292.810	87001
2018-04-10 08:49:14.281	-0.00	8.066E-6	1	293.110	292.810	87051
2018-04-10 08:49:14.291	-0.00	8.066E-6	1	293.110	292.810	87101
2018-04-10 08:49:14.404	-0.00	8.065E-6	1	293.110	292.820	87151
2018-04-10 08:49:14.415	-0.00	8.063E-6	1	293.110	292.820	87201
2018-04-10 08:49:14.430	-0.00	8.067E-6	1	293.110	292.820	87251
2018-04-10 08:49:14.541	-0.00	8.065E-6	1	293.110	292.820	87301
2018-04-10 08:49:14.551	-0.00	8.068E-6	1	293.110	292.820	87351
2018-04-10 08:49:14.662	-0.00	8.067E-6	1	293.110	292.820	87401
2018-04-10 08:49:14.672	-0.00	8.070E-6	1	293.110	292.820	87451
2018-04-10 08:49:14.683	-0.00	8.065E-6	1	293.110	292.820	87501
2018-04-10 08:49:14.819	-0.00	8.067E-6	1	293.100	292.820	87551
2018-04-10 08:49:14.829	-0.00	8.067E-6	1	293.100	292.820	87601
2018-04-10 08:49:14.841	-0.00	8.069E-6	1	293.100	292.820	87651
2018-04-10 08:49:14.963	-0.00	8.066E-6	1	293.100	292.820	87701
2018-04-10 08:49:14.974	-0.00	8.067E-6	1	293.100	292.820	87751
2018-04-10 08:49:14.986	-0.00	8.065E-6	1	293.100	292.820	87801
2018-04-10 08:49:15.109	-0.00	8.065E-6	1	293.100	292.820	87851
2018-04-10 08:49:15.119	-0.00	8.065E-6	1	293.100	292.820	87901
2018-04-10 08:49:15.131	-0.00	8.067E-6	1	293.100	292.820	87951
2018-04-10 08:49:15.254	-0.00	8.067E-6	1	293.100	292.820	88001
2018-04-10 08:49:15.264	-0.00	8.069E-6	1	293.100	292.820	88051
2018-04-10 08:49:15.280	-0.00	8.069E-6	1	293.100	292.820	88101
2018-04-10 08:49:15.402	-0.00	8.067E-6	1	293.100	292.800	88151
2018-04-10 08:49:15.412	-0.00	8.065E-6	1	293.100	292.800	88201
2018-04-10 08:49:15.429	-0.00	8.071E-6	1	293.100	292.800	88251
2018-04-10 08:49:15.542	-0.00	8.071E-6	1	293.100	292.800	88301
2018-04-10 08:49:15.552	-0.00	8.067E-6	1	293.100	292.800	88351
2018-04-10 08:49:15.565	-0.00	8.066E-6	1	293.100	292.800	88401
2018-04-10 08:49:15.696	-0.00	8.066E-6	1	293.100	292.800	88451
2018-04-10 08:49:15.707	-0.00	8.070E-6	1	293.100	292.800	88501
2018-04-10 08:49:15.851	-0.00	8.067E-6	1	293.100	292.800	88551
2018-04-10 08:49:15.861	-0.00	8.066E-6	1	293.100	292.800	88601
2018-04-10 08:49:15.872	-0.00	8.069E-6	1	293.100	292.800	88651
2018-04-10 08:49:15.884	-0.00	8.070E-6	1	293.100	292.800	88701
2018-04-10 08:49:15.968	-0.00	8.071E-6	1	293.100	292.820	88751
2018-04-10 08:49:15.979	-0.00	8.069E-6	1	293.100	292.820	88801
2018-04-10 08:49:16.114	-0.00	8.069E-6	1	293.100	292.820	88851
2018-04-10 08:49:16.124	-0.00	8.073E-6	1	293.100	292.820	88901
2018-04-10 08:49:16.136	-0.00	8.069E-6	1	293.100	292.820	88951
2018-04-10 08:49:16.263	-0.00	8.068E-6	1	293.100	292.820	89001
2018-04-10 08:49:16.273	-0.00	8.069E-6	1	293.100	292.820	89051
2018-04-10 08:49:16.284	-0.00	8.068E-6	1	293.100	292.820	89101
2018-04-10 08:49:16.402	-0.00	8.068E-6	1	293.100	292.820	89151
2018-04-10 08:49:16.412	-0.00	8.070E-6	1	293.100	292.820	89201
2018-04-10 08:49:16.430	-0.00	8.070E-6	1	293.100	292.820	89251
2018-04-10 08:49:16.557	-0.00	8.068E-6	1	293.100	292.820	89301
2018-04-10 08:49:16.567	-0.00	8.066E-6	1	293.100	292.820	89351
2018-04-10 08:49:16.580	-0.00	8.069E-6	1	293.100	292.820	89401
2018-04-10 08:49:16.707	-0.00	8.069E-6	1	293.100	292.820	89451
2018-04-10 08:49:16.718	-0.00	8.069E-6	1	293.100	292.820	89501
2018-04-10 08:49:16.730	-0.00	8.067E-6	1	293.100	292.820	89551
2018-04-10 08:49:16.860	-0.00	8.067E-6	1	293.090	292.820	89601
2018-04-10 08:49:16.871	-0.00	8.066E-6	1	293.090	292.820	89651
2018-04-10 08:49:16.882	-0.00	8.070E-6	1	293.090	292.820	89701
2018-04-10 08:49:17.005	-0.00	8.070E-6	1	293.090	292.820	89751
2018-04-10 08:49:17.016	-0.00	8.066E-6	1	293.090	292.820	89801
2018-04-10 08:49:17.030	-0.00	8.071E-6	1	293.090	292.820	89851
2018-04-10 08:49:17.126	-0.00	8.068E-6	1	293.090	292.820	89901
2018-04-10 08:49:17.136	-0.00	8.070E-6	1	293.090	292.820	89951
2018-04-10 08:49:17.263	-0.00	8.064E-6	1	293.090	292.820	90001
2018-04-10 08:49:17.273	-0.00	8.067E-6	1	293.090	292.820	90051
2018-04-10 08:49:17.285	-0.00	8.065E-6	1	293.090	292.820	90101
2018-04-10 08:49:17.407	-0.00	8.065E-6	1	293.090	292.820	90151
2018-04-10 08:49:17.418	-0.00	8.071E-6	1	293.090	292.820	90201
2018-04-10 08:49:17.429	-0.00	8.067E-6	1	293.090	292.820	90251
2018-04-10 08:49:17.559	-0.00	8.067E-6	1	293.090	292.820	90301
2018-04-10 08:49:17.569	-0.00	8.067E-6	1	293.090	292.820	90351
2018-04-10 08:49:17.581	-0.00	8.067E-6	1	293.090	292.820	90401
2018-04-10 08:49:17.688	-0.00	8.067E-6	1	293.090	292.820	90451
2018-04-10 08:49:17.698	-0.00	8.067E-6	1	293.090	292.820	90501
2018-04-10 08:49:17.842	-0.00	8.066E-6	1	293.090	292.820	90551
2018-04-10 08:49:17.853	-0.00	8.066E-6	1	293.090	292.820	90601
2018-04-10 08:49:17.864	-0.00	8.070E-6	1	293.090	292.820	90651
2018-04-10 08:49:17.880	-0.00	8.070E-6	1	293.090	292.820	90701
2018-04-10 08:49:17.993	-0.00	8.068E-6	1	293.090	292.820	90751
2018-04-10 08:49:18.004	-0.00	8.070E-6	1	293.090	292.820	90801
2018-04-10 08:49:18.142	-0.00	8.067E-6	1	293.090	292.820	90851
2018-04-10 08:49:18.154	-0.00	8.068E-6	1	293.090	292.820	90901
2018-04-10 08:49:18.166	-0.00	8.069E-6	1	293.090	292.820	90951
2018-04-10 08:49:18.177	-0.00	8.071E-6	1	293.090	292.820	91001
2018-04-10 08:49:18.286	-0.00	8.066E-6	1	293.090	292.820	91051
2018-04-10 08:49:18.296	-0.00	8.067E-6	1	293.090	292.820	91101
2018-04-10 08:49:18.407	-0.00	8.067E-6	1	293.090	292.820	91151
2018-04-10 08:49:18.417	-0.00	8.067E-6	1	293.090	292.820	91201
2018-04-10 08:49:18.430	-0.00	8.068E-6	1	293.090	292.820	91251
2018-04-10 08:49:18.551	-0.00	8.066E-6	1	293.090	292.820	91301
2018-04-10 08:49:18.562	-0.00	8.066E-6	1	293.090	292.820	91351
2018-04-10 08:49:18.575	-0.00	8.066E-6	1	293.090	292.820	91401
2018-04-10 08:49:18.702	-0.00	8.069E-6	1	293.090	292.820	91451
2018-04-10 08:49:18.712	-0.00	8.067E-6	1	293.090	292.820	91501
2018-04-10 08:49:18.723	-0.00	8.066E-6	1	293.090	292.820	91551
2018-04-10 08:49:18.861	-0.00	8.066E-6	1	293.100	292.820	91601
2018-04-10 08:49:18.871	-0.00	8.068E-6	1	293.100	292.820	91651
2018-04-10 08:49:18.881	-0.00	8.067E-6	1	293.100	292.820	91701
2018-04-10 08:49:18.997	-0.00	8.068E-6	1	293.100	292.820	91751
2018-04-10 08:49:19.007	-0.00	8.068E-6	1	293.100	292.820	91801
2018-04-10 08:49:19.022	-0.00	8.070E-6	1	293.100	292.820	91851
2018-04-10 08:49:19.148	-0.00	8.070E-6	1	293.100	292.820	91901
2018-04-10 08:49:19.158	-0.00	8.069E-6	1	293.100	292.820	91951
2018-04-10 08:49:19.296	-0.00	8.067E-6	1	293.100	292.820	92001
2018-04-10 08:49:19.306	-0.00	8.067E-6	1	293.100	292.820	92051
2018-04-10 08:49:19.317	-0.00	8.070E-6	1	293.100	292.820	92101
2018-04-10 08:49:19.328	-0.00	8.068E-6	1	293.100	292.820	92151
2018-04-10 08:49:19.429	-0.00	8.064E-6	1	293.100	292.820	92201
2018-04-10 08:49:19.440	-0.00	8.064E-6	1	293.100	292.820	92251
2018-04-10 08:49:19.575	-0.00	8.066E-6	1	293.100	292.820	92301
2018-04-10 08:49:19.585	-0.00	8.069E-6	1	293.100	292.820	92351
2018-04-10 08:49:19.596	-0.00	8.067E-6	1	293.100	292.820	92401
2018-04-10 08:49:19.712	-0.00	8.069E-6	1	293.100	292.820	92451
2018-04-10 08:49:19.722	-0.00	8.069E-6	1	293.100	292.820	92501
2018-04-10 08:49:19.733	-0.00	8.066E-6	1	293.100	292.820	92551
2018-04-10 08:49:19.856	-0.00	8.069E-6	1	293.090	292.820	92601
2018-04-10 08:49:19.867	-0.00	8.067E-6	1	293.090	292.820	92651
2018-04-10 08:49:19.879	-0.00	8.067E-6	1	293.090	292.820	92701
2018-04-10 08:49:20.000	-0.00	8.072E-6	1	293.090	292.830	92751
2018-04-10 08:49:20.011	-0.00	8.066E-6	1	293.090	292.830	92801
2018-04-10 08:49:20.021	-0.00	8.069E-6	1	293.090	292.830	92851
2018-04-10 08:49:20.151	-0.00	8.067E-6	1	293.090	292.830	92901
2018-04-10 08:49:20.162	-0.00	8.067E-6	1	293.090	292.830	92951
2018-04-10 08:49:20.173	-0.00	8.068E-6	1	293.090	292.830	93001
2018-04-10 08:49:20.294	-0.00	8.070E-6	1	293.100	292.830	93051
2018-04-10 08:49:20.304	-0.00	8.069E-6	1	293.100	292.830	93101
2018-04-10 08:49:20.446	-0.00	8.069E-6	1	293.100	292.830	93151
2018-04-10 08:49:20.456	-0.00	8.065E-6	1	293.100	292.830	93201
2018-04-10 08:49:20.467	-0.00	8.070E-6	1	293.100	292.830	93251
2018-04-10 08:49:20.478	-0.00	8.066E-6	1	293.100	292.830	93301
2018-04-10 08:49:20.594	-0.00	8.062E-6	1	293.100	292.830	93351
2018-04-10 08:49:20.604	-0.00	8.066E-6	1	293.100	292.830	93401
2018-04-10 08:49:20.617	-0.00	8.066E-6	1	293.100	292.830	93451
2018-04-10 08:49:20.722	-0.00	8.066E-6	1	293.100	292.830	93501
2018-04-10 08:49:20.732	-0.00	8.066E-6	1	293.100	292.830	93551
2018-04-10 08:49:20.902	-0.00	8.065E-6	1	293.100	292.820	93601
2018-04-10 08:49:20.912	-0.00	8.064E-6	1	293.100	292.820	93651
2018-04-10 08:49:20.923	-0.00	8.064E-6	1	293.100	292.820	93701
2018-04-10 08:49:20.935	-0.00	8.061E-6	1	293.100	292.820	93751
2018-04-10 08:49:21.106	-0.00	8.066E-6	1	293.100	292.820	93801
2018-04-10 08:49:21.116	-0.00	8.064E-6	1	293.100	292.820	93851
2018-04-10 08:49:21.128	-0.00	8.067E-6	1	293.100	292.820	93901
2018-04-10 08:49:21.138	-0.00	8.066E-6	1	293.100	292.820	93951
2018-04-10 08:49:21.255	-0.00	8.065E-6	1	293.100	292.820	94001
2018-04-10 08:49:21.265	-0.00	8.065E-6	1	293.100	292.820	94051
2018-04-10 08:49:21.280	-0.00	8.070E-6	1	293.100	292.820	94101
